ReadableTime,RelativeTime(s),engine_power,Force_1,Force_2,Torque,engine_force,ECU_CylinderTemp,ECU_ExhaustTemp,ECU_FuelPressure,ECU_IntakePressure,ECU_IntakeTemp,ECU_RotorTemp,ECU_Speed,ECU_SupplyVoltage,ECU_ThrottlePosition,Modbus_slave1_seg1,Modbus_slave1_seg2,Modbus_slave1_seg3,Temperature_Sensor_1,Temperature_Sensor_2,Temperature_Sensor_3,Modbus_slave2_seg1,Modbus_slave2_seg2,Modbus_slave2_seg3,Modbus_slave2_seg4
20:27:49.096,9.150,2.178551,-0.075848,-0.174512,-27.317659,0.220145,-12.960000,4674.000000,396.000000,119.000000,-157.000000,-108.000000,9896.000000,25.500000,99.000000,10.000000,11.000000,12.000000,27.210000,27.580000,27.910000,20.000000,21.000000,22.000000,23.000000
20:27:49.206,9.260,2.112507,-0.075848,-0.174512,-27.317659,0.220145,-9.250000,4404.000000,384.000000,115.000000,-162.000000,-114.000000,9596.000000,25.500000,96.000000,10.000000,11.000000,12.000000,27.210000,27.580000,27.910000,20.000000,21.000000,22.000000,23.000000
20:27:49.314,9.368,0.218943,-0.075848,-0.174512,-27.317659,0.022816,-9.250000,4404.000000,384.000000,115.000000,-162.000000,-114.000000,9596.000000,25.500000,96.000000,10.000000,11.000000,12.000000,27.220000,27.580000,27.910000,20.000000,21.000000,22.000000,23.000000
20:27:49.423,9.477,2.006177,-0.075848,-0.273177,-37.184082,0.220145,-1.440000,3950.750000,365.000000,109.000000,-168.000000,-123.000000,9113.000000,25.500000,91.099998,10.000000,11.000000,12.000000,27.220000,27.590000,27.910000,20.000000,21.000000,22.000000,23.000000
20:27:49.534,9.588,2.905305,-0.075848,-0.273177,-37.184082,0.318809,-1.440000,3950.750000,365.000000,109.000000,-168.000000,-123.000000,9113.000000,25.500000,91.099998,10.000000,11.000000,12.000000,27.220000,27.590000,27.910000,20.000000,21.000000,22.000000,23.000000
20:27:49.641,9.695,1.028453,-0.075848,-0.273177,-37.184082,0.121480,13.110000,3404.000000,339.000000,102.000000,79.000000,-135.000000,8466.000000,25.000000,84.699997,10.000000,11.000000,12.000000,27.210000,27.590000,27.910000,20.000000,21.000000,22.000000,23.000000
20:27:49.752,9.806,1.863744,-0.075848,-0.174512,-47.050506,0.220145,13.110000,3404.000000,339.000000,102.000000,79.000000,-135.000000,8466.000000,25.000000,84.699997,10.000000,11.000000,12.000000,27.210000,27.590000,27.910000,20.000000,21.000000,22.000000,23.000000
20:27:49.862,9.916,1.690930,-0.075848,-0.174512,-27.317659,0.220145,36.510000,2738.000000,308.000000,92.000000,68.000000,-150.000000,7681.000000,23.000000,76.800003,10.000000,11.000000,12.000000,27.210000,27.590000,27.910000,20.000000,21.000000,22.000000,23.000000
20:27:49.973,10.027,1.595388,-0.075848,-0.174512,-47.050506,0.220145,52.310000,2432.000000,290.000000,87.000000,61.000000,-158.000000,7247.000000,22.000000,72.500000,10.000000,11.000000,12.000000,27.210000,27.590000,27.910000,20.000000,21.000000,22.000000,23.000000
20:27:50.080,10.134,1.595388,-0.075848,-0.174512,-37.184082,0.220145,52.310000,2432.000000,290.000000,87.000000,61.000000,-158.000000,7247.000000,22.000000,72.500000,10.000000,11.000000,12.000000,27.210000,27.590000,27.910000,20.000000,21.000000,22.000000,23.000000
20:27:50.189,10.243,1.390213,-0.174512,-0.371841,-37.184082,0.220145,94.110000,1788.000000,253.000000,76.000000,48.000000,80.000000,6315.000000,19.000000,63.099998,10.000000,11.000000,12.000000,27.210000,27.580000,27.910000,20.000000,21.000000,22.000000,23.000000
20:27:50.297,10.351,1.390213,-0.075848,-0.273177,-37.184082,0.220145,94.110000,1788.000000,253.000000,76.000000,48.000000,80.000000,6315.000000,19.000000,63.099998,10.000000,11.000000,12.000000,27.220000,27.580000,27.910000,20.000000,21.000000,22.000000,23.000000
20:27:50.407,10.461,1.173371,0.022816,-0.174512,-27.317659,0.220145,145.590000,1242.000000,213.000000,64.000000,35.000000,61.000000,5330.000000,16.000000,53.299999,10.000000,11.000000,12.000000,27.220000,27.580000,27.910000,20.000000,21.000000,22.000000,23.000000
20:27:50.517,10.571,1.173371,-0.273177,-0.371841,-56.916929,0.220145,145.590000,1242.000000,213.000000,64.000000,35.000000,61.000000,5330.000000,16.000000,53.299999,10.000000,11.000000,12.000000,27.220000,27.580000,27.900000,20.000000,21.000000,22.000000,23.000000
20:27:50.628,10.682,0.953666,-0.075848,-0.273177,-47.050506,0.220145,92.000000,765.750000,174.000000,52.000000,21.000000,42.000000,4332.000000,13.000000,43.299999,10.000000,11.000000,12.000000,27.220000,27.580000,27.910000,20.000000,21.000000,22.000000,23.000000
20:27:50.737,10.791,0.953666,-0.174512,-0.174512,-47.050506,0.220145,92.000000,765.750000,174.000000,52.000000,21.000000,42.000000,4332.000000,13.000000,43.299999,10.000000,11.000000,12.000000,27.220000,27.580000,27.910000,20.000000,21.000000,22.000000,23.000000
20:27:50.845,10.899,0.739906,-0.075848,-0.273177,-56.916929,0.220145,48.990000,422.750000,135.000000,40.000000,7.000000,24.000000,3361.000000,10.000000,33.599998,10.000000,11.000000,12.000000,27.220000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:27:50.955,11.009,0.076685,-0.075848,-0.273177,-47.050506,0.022816,48.990000,422.750000,135.000000,40.000000,7.000000,24.000000,3361.000000,10.000000,33.599998,10.000000,11.000000,12.000000,27.220000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:27:51.064,11.118,0.540455,-0.371841,-0.371841,-56.916929,0.220145,18.960000,192.000000,98.000000,29.000000,-6.000000,7.000000,2455.000000,7.000000,24.600000,10.000000,11.000000,12.000000,27.220000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:27:51.176,11.230,0.540455,-0.075848,-0.273177,-37.184082,0.220145,18.960000,192.000000,98.000000,29.000000,-6.000000,7.000000,2455.000000,7.000000,24.600000,10.000000,11.000000,12.000000,27.220000,27.580000,27.910000,20.000000,21.000000,22.000000,23.000000
20:27:51.285,11.339,0.363459,-0.075848,-0.273177,-47.050506,0.220145,0.240000,54.000000,66.000000,20.000000,-17.000000,-9.000000,1651.000000,5.000000,16.500000,10.000000,11.000000,12.000000,27.220000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:27:51.393,11.447,0.363459,-0.174512,-0.371841,-56.916929,0.220145,0.240000,54.000000,66.000000,20.000000,-17.000000,-9.000000,1651.000000,5.000000,16.500000,10.000000,11.000000,12.000000,27.220000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:27:51.501,11.555,0.157560,-0.075848,-0.273177,-47.050506,0.121480,-6.000000,17.750000,52.000000,16.000000,-22.000000,-15.000000,1297.000000,4.000000,13.000000,10.000000,11.000000,12.000000,27.210000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:27:51.612,11.666,0.154762,-0.174512,-0.273177,-37.184082,0.220145,-13.840000,-16.000000,28.000000,8.000000,-30.000000,-27.000000,703.000000,2.000000,7.000000,10.000000,11.000000,12.000000,27.210000,27.580000,27.910000,20.000000,21.000000,22.000000,23.000000
20:27:51.723,11.777,0.640288,-0.075848,-0.174512,-37.184082,0.910794,-13.840000,-16.000000,28.000000,8.000000,-30.000000,-27.000000,703.000000,2.000000,7.000000,10.000000,11.000000,12.000000,27.200000,27.580000,27.910000,20.000000,21.000000,22.000000,23.000000
20:27:51.829,11.883,0.089585,-0.075848,-0.273177,-27.317659,0.318809,-17.040000,-18.000000,11.000000,3.000000,-36.000000,-35.000000,281.000000,1.000000,2.800000,10.000000,11.000000,12.000000,27.200000,27.580000,27.910000,20.000000,21.000000,22.000000,23.000000
20:27:51.938,11.992,0.034136,-0.075848,-0.174512,-37.184082,0.121480,-17.040000,-18.000000,11.000000,3.000000,-36.000000,-35.000000,281.000000,1.000000,2.800000,10.000000,11.000000,12.000000,27.200000,27.590000,27.910000,20.000000,21.000000,22.000000,23.000000
20:27:52.052,12.106,0.010347,-0.075848,-0.174512,-37.184082,0.220145,-17.890000,-18.000000,2.000000,1.000000,-39.000000,-39.000000,47.000000,0.000000,0.500000,10.000000,11.000000,12.000000,27.200000,27.580000,27.910000,20.000000,21.000000,22.000000,23.000000
20:27:52.158,12.212,0.010347,-0.075848,-0.174512,-37.184082,0.220145,-17.890000,-18.000000,2.000000,1.000000,-39.000000,-39.000000,47.000000,0.000000,0.500000,10.000000,11.000000,12.000000,27.200000,27.580000,27.910000,20.000000,21.000000,22.000000,23.000000
20:27:52.266,12.320,0.002201,0.318809,0.022816,-27.317659,0.220145,-18.000000,-18.000000,1.000000,0.000000,-40.000000,-40.000000,10.000000,0.000000,0.100000,10.000000,11.000000,12.000000,27.200000,27.580000,27.910000,20.000000,21.000000,22.000000,23.000000
20:27:52.377,12.431,0.002201,0.022816,-0.174512,-37.184082,0.220145,-18.000000,-18.000000,1.000000,0.000000,-40.000000,-40.000000,10.000000,0.000000,0.100000,10.000000,11.000000,12.000000,27.200000,27.580000,27.910000,20.000000,21.000000,22.000000,23.000000
20:27:52.485,12.539,0.003924,-0.075848,-0.273177,-27.317659,0.022816,-17.440000,-18.000000,7.000000,2.000000,-38.000000,-37.000000,172.000000,1.000000,1.700000,10.000000,11.000000,12.000000,27.200000,27.580000,27.900000,20.000000,21.000000,22.000000,23.000000
20:27:52.594,12.648,0.037865,-0.174512,-0.273177,-37.184082,0.220145,-17.440000,-18.000000,7.000000,2.000000,-38.000000,-37.000000,172.000000,1.000000,1.700000,10.000000,11.000000,12.000000,27.200000,27.580000,27.910000,20.000000,21.000000,22.000000,23.000000
20:27:52.704,12.758,0.116016,-0.075848,-0.174512,-37.184082,0.220145,-15.360000,-18.000000,21.000000,6.000000,-33.000000,-30.000000,527.000000,2.000000,5.300000,10.000000,11.000000,12.000000,27.200000,27.580000,27.900000,20.000000,21.000000,22.000000,23.000000
20:27:52.815,12.869,0.169952,-0.075848,-0.174512,-27.317659,0.220145,-12.960000,-14.250000,31.000000,9.000000,-29.000000,-25.000000,772.000000,2.000000,7.700000,10.000000,11.000000,12.000000,27.200000,27.580000,27.910000,20.000000,21.000000,22.000000,23.000000
20:27:52.924,12.978,0.246120,-0.174512,-0.273177,-47.050506,0.318809,-12.960000,-14.250000,31.000000,9.000000,-29.000000,-25.000000,772.000000,2.000000,7.700000,10.000000,11.000000,12.000000,27.200000,27.580000,27.900000,20.000000,21.000000,22.000000,23.000000
20:27:53.035,13.089,0.168493,-0.075848,-0.174512,-37.184082,0.121480,-4.560000,24.000000,56.000000,17.000000,-21.000000,-14.000000,1387.000000,4.000000,13.900000,10.000000,11.000000,12.000000,27.200000,27.580000,27.910000,20.000000,21.000000,22.000000,23.000000
20:27:53.144,13.198,0.305341,-0.075848,-0.174512,-37.184082,0.220145,-4.560000,24.000000,56.000000,17.000000,-21.000000,-14.000000,1387.000000,4.000000,13.900000,10.000000,11.000000,12.000000,27.200000,27.580000,27.900000,20.000000,21.000000,22.000000,23.000000
20:27:53.252,13.306,0.683845,-0.075848,-0.174512,-37.184082,0.318809,10.910000,125.750000,86.000000,26.000000,-10.000000,1.000000,2145.000000,6.000000,21.500000,10.000000,11.000000,12.000000,27.200000,27.590000,27.900000,20.000000,21.000000,22.000000,23.000000
20:27:53.360,13.414,0.260575,-0.075848,-0.174512,-27.317659,0.121480,10.910000,125.750000,86.000000,26.000000,-10.000000,1.000000,2145.000000,6.000000,21.500000,10.000000,11.000000,12.000000,27.200000,27.590000,27.900000,20.000000,21.000000,22.000000,23.000000
20:27:53.470,13.524,0.664396,0.022816,-0.075848,-17.451236,0.220145,36.510000,324.000000,121.000000,36.000000,2.000000,17.000000,3018.000000,9.000000,30.200001,10.000000,11.000000,12.000000,27.200000,27.590000,27.900000,20.000000,21.000000,22.000000,23.000000
20:27:53.580,13.634,0.366628,-0.075848,-0.174512,-27.317659,0.121480,36.510000,324.000000,121.000000,36.000000,2.000000,17.000000,3018.000000,9.000000,30.200001,10.000000,11.000000,12.000000,27.200000,27.590000,27.910000,20.000000,21.000000,22.000000,23.000000
20:27:53.688,13.742,0.482155,-0.075848,-0.174512,-27.317659,0.121480,73.910000,632.000000,159.000000,48.000000,16.000000,35.000000,3969.000000,12.000000,39.700001,10.000000,11.000000,12.000000,27.210000,27.590000,27.910000,20.000000,21.000000,22.000000,23.000000
20:27:53.798,13.852,2.048549,-0.174512,-0.273177,-27.317659,0.516137,73.910000,632.000000,159.000000,48.000000,16.000000,35.000000,3969.000000,12.000000,39.700001,10.000000,11.000000,12.000000,27.210000,27.590000,27.910000,20.000000,21.000000,22.000000,23.000000
20:27:53.907,13.961,1.092357,-0.075848,-0.174512,-17.451236,0.220145,123.360000,1038.000000,199.000000,60.000000,29.000000,54.000000,4962.000000,15.000000,49.599998,10.000000,11.000000,12.000000,27.210000,27.590000,27.920000,20.000000,21.000000,22.000000,23.000000
20:27:54.016,14.070,1.581929,0.022816,-0.075848,-27.317659,0.318809,123.360000,1038.000000,199.000000,60.000000,29.000000,54.000000,4962.000000,15.000000,49.599998,10.000000,11.000000,12.000000,27.210000,27.590000,27.920000,20.000000,21.000000,22.000000,23.000000
20:27:54.126,14.180,1.311181,-0.075848,-0.174512,-37.184082,0.220145,111.710000,1581.750000,238.000000,71.000000,43.000000,73.000000,5956.000000,18.000000,59.599998,10.000000,11.000000,12.000000,27.210000,27.590000,27.920000,20.000000,21.000000,22.000000,23.000000
20:27:54.236,14.290,1.417951,-0.075848,-0.174512,-27.317659,0.220145,87.840000,1874.000000,258.000000,77.000000,50.000000,82.000000,6441.000000,19.000000,64.400002,10.000000,11.000000,12.000000,27.210000,27.590000,27.920000,20.000000,21.000000,22.000000,23.000000
20:27:54.348,14.402,1.417951,-0.075848,-0.174512,-37.184082,0.220145,87.840000,1874.000000,258.000000,77.000000,50.000000,82.000000,6441.000000,19.000000,64.400002,10.000000,11.000000,12.000000,27.210000,27.590000,27.920000,20.000000,21.000000,22.000000,23.000000
20:27:54.454,14.508,0.894581,-0.075848,-0.174512,-37.184082,0.121480,48.990000,2532.000000,295.000000,88.000000,63.000000,-156.000000,7364.000000,22.000000,73.599998,10.000000,11.000000,12.000000,27.210000,27.590000,27.910000,20.000000,21.000000,22.000000,23.000000
20:27:54.566,14.620,0.894581,-0.075848,-0.174512,-27.317659,0.121480,48.990000,2532.000000,295.000000,88.000000,63.000000,-156.000000,7364.000000,22.000000,73.599998,10.000000,11.000000,12.000000,27.210000,27.590000,27.910000,20.000000,21.000000,22.000000,23.000000
20:27:54.673,14.727,2.611682,-0.075848,-0.174512,-27.317659,0.318809,21.440000,3174.000000,328.000000,98.000000,75.000000,-140.000000,8192.000000,25.000000,81.900002,10.000000,11.000000,12.000000,27.210000,27.590000,27.910000,20.000000,21.000000,22.000000,23.000000
20:27:54.782,14.836,4.228196,0.022816,-0.075848,-27.317659,0.516137,21.440000,3174.000000,328.000000,98.000000,75.000000,-140.000000,8192.000000,25.000000,81.900002,10.000000,11.000000,12.000000,27.210000,27.590000,27.910000,20.000000,21.000000,22.000000,23.000000
20:27:54.893,14.947,2.835167,-0.075848,-0.174512,-47.050506,0.318809,2.910000,3764.000000,356.000000,107.000000,84.000000,-127.000000,8893.000000,25.500000,88.900002,10.000000,11.000000,12.000000,27.210000,27.590000,27.910000,20.000000,21.000000,22.000000,23.000000
20:27:55.001,15.055,0.202904,0.022816,-0.174512,-27.317659,0.022816,2.910000,3764.000000,356.000000,107.000000,84.000000,-127.000000,8893.000000,25.500000,88.900002,10.000000,11.000000,12.000000,27.210000,27.590000,27.910000,20.000000,21.000000,22.000000,23.000000
20:27:55.112,15.166,2.077945,-0.075848,-0.174512,-27.317659,0.220145,-6.690000,4272.000000,378.000000,113.000000,-164.000000,-117.000000,9439.000000,25.500000,94.400002,10.000000,11.000000,12.000000,27.210000,27.580000,27.910000,20.000000,21.000000,22.000000,23.000000
20:27:55.220,15.274,2.077945,-0.075848,-0.273177,-27.317659,0.220145,-6.690000,4272.000000,378.000000,113.000000,-164.000000,-117.000000,9439.000000,25.500000,94.400002,10.000000,11.000000,12.000000,27.210000,27.580000,27.910000,20.000000,21.000000,22.000000,23.000000
20:27:55.331,15.385,2.158958,0.220145,0.022816,-17.451236,0.220145,-12.000000,4605.750000,393.000000,118.000000,-159.000000,-110.000000,9807.000000,25.500000,98.099998,10.000000,11.000000,12.000000,27.210000,27.580000,27.910000,20.000000,21.000000,22.000000,23.000000
20:27:55.440,15.494,2.158958,-0.075848,-0.174512,-37.184082,0.220145,-12.000000,4605.750000,393.000000,118.000000,-159.000000,-110.000000,9807.000000,25.500000,98.099998,10.000000,11.000000,12.000000,27.210000,27.580000,27.910000,20.000000,21.000000,22.000000,23.000000
20:27:55.548,15.602,3.183306,-0.075848,-0.174512,-27.317659,0.318809,-13.840000,4812.000000,400.000000,120.000000,-156.000000,-106.000000,9985.000000,25.500000,99.800003,10.000000,11.000000,12.000000,27.210000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:27:55.658,15.712,2.201226,-0.174512,-0.273177,-27.317659,0.220145,-13.840000,4812.000000,400.000000,120.000000,-156.000000,-106.000000,9999.000000,25.500000,100.000000,10.000000,11.000000,12.000000,27.210000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:27:55.766,15.820,1.214682,0.022816,-0.174512,-17.451236,0.121480,-13.840000,4812.000000,400.000000,120.000000,-156.000000,-106.000000,9999.000000,25.500000,100.000000,10.000000,11.000000,12.000000,27.210000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:27:55.877,15.931,2.174588,0.022816,-0.075848,-7.584813,0.220145,-12.490000,4674.000000,395.000000,119.000000,-158.000000,-108.000000,9878.000000,25.500000,98.800003,10.000000,11.000000,12.000000,27.210000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:27:55.985,16.039,3.149193,0.022816,-0.075848,-7.584813,0.318809,-12.490000,4674.000000,395.000000,119.000000,-158.000000,-108.000000,9878.000000,25.500000,98.800003,10.000000,11.000000,12.000000,27.210000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:27:56.094,16.148,2.105022,0.022816,-0.075848,-17.451236,0.220145,-8.640000,4404.000000,383.000000,115.000000,-162.000000,-114.000000,9562.000000,25.500000,95.599998,10.000000,11.000000,12.000000,27.210000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:27:56.204,16.258,3.048450,0.022816,-0.075848,-7.584813,0.318809,-8.640000,4404.000000,383.000000,115.000000,-162.000000,-114.000000,9562.000000,25.500000,95.599998,10.000000,11.000000,12.000000,27.210000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:27:56.314,16.368,2.890002,-0.075848,-0.174512,-17.451236,0.318809,0.240000,3888.000000,363.000000,109.000000,87.000000,-124.000000,9065.000000,25.500000,90.599998,10.000000,11.000000,12.000000,27.220000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:27:56.424,16.478,2.890002,0.121480,-0.075848,-7.584813,0.318809,0.240000,3888.000000,363.000000,109.000000,87.000000,-124.000000,9065.000000,25.500000,90.599998,10.000000,11.000000,12.000000,27.220000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:27:56.536,16.590,2.679588,0.022816,-0.174512,-17.451236,0.318809,15.390000,3345.750000,336.000000,101.000000,78.000000,-136.000000,8405.000000,25.000000,84.099998,10.000000,11.000000,12.000000,27.220000,27.590000,27.920000,20.000000,21.000000,22.000000,23.000000
20:27:56.644,16.698,1.850315,-0.075848,-0.174512,-17.451236,0.220145,15.390000,3345.750000,336.000000,101.000000,78.000000,-136.000000,8405.000000,25.000000,84.099998,10.000000,11.000000,12.000000,27.220000,27.590000,27.920000,20.000000,21.000000,22.000000,23.000000
20:27:56.752,16.806,1.675300,0.121480,-0.075848,-17.451236,0.220145,39.510000,2685.750000,305.000000,91.000000,67.000000,-151.000000,7610.000000,23.000000,76.099998,10.000000,11.000000,12.000000,27.220000,27.590000,27.920000,20.000000,21.000000,22.000000,23.000000
20:27:56.862,16.916,1.675300,0.022816,-0.174512,-27.317659,0.220145,39.510000,2685.750000,305.000000,91.000000,67.000000,-151.000000,7610.000000,23.000000,76.099998,10.000000,11.000000,12.000000,27.220000,27.590000,27.920000,20.000000,21.000000,22.000000,23.000000
20:27:56.969,17.023,1.477390,-0.075848,-0.174512,-27.317659,0.220145,75.840000,2052.000000,269.000000,81.000000,54.000000,-168.000000,6711.000000,20.000000,67.099998,10.000000,11.000000,12.000000,27.220000,27.590000,27.920000,20.000000,21.000000,22.000000,23.000000
20:27:57.080,17.134,2.139526,-0.075848,-0.174512,-17.451236,0.318809,75.840000,2052.000000,269.000000,81.000000,54.000000,-168.000000,6711.000000,20.000000,67.099998,10.000000,11.000000,12.000000,27.210000,27.590000,27.920000,20.000000,21.000000,22.000000,23.000000
20:27:57.189,17.243,1.987135,-0.075848,-0.174512,-7.584813,0.318809,98.390000,1745.750000,250.000000,75.000000,47.000000,78.000000,6233.000000,19.000000,62.299999,10.000000,11.000000,12.000000,27.210000,27.590000,27.910000,20.000000,21.000000,22.000000,23.000000
20:27:57.302,17.356,1.672471,-0.075848,-0.174512,-37.184082,0.318809,150.750000,1206.750000,210.000000,63.000000,33.000000,60.000000,5246.000000,16.000000,52.500000,10.000000,11.000000,12.000000,27.210000,27.580000,27.910000,20.000000,21.000000,22.000000,23.000000
20:27:57.411,17.465,2.190064,-0.075848,-0.174512,-27.317659,0.417473,150.750000,1206.750000,210.000000,63.000000,33.000000,60.000000,5246.000000,16.000000,52.500000,10.000000,11.000000,12.000000,27.210000,27.580000,27.910000,20.000000,21.000000,22.000000,23.000000
20:27:57.518,17.572,1.354619,-0.075848,-0.273177,-27.317659,0.318809,87.840000,738.000000,170.000000,51.000000,19.000000,41.000000,4249.000000,13.000000,42.500000,10.000000,11.000000,12.000000,27.210000,27.580000,27.910000,20.000000,21.000000,22.000000,23.000000
20:27:57.626,17.680,0.935394,0.121480,-0.075848,-17.451236,0.220145,87.840000,738.000000,170.000000,51.000000,19.000000,41.000000,4249.000000,13.000000,42.500000,10.000000,11.000000,12.000000,27.210000,27.580000,27.910000,20.000000,21.000000,22.000000,23.000000
20:27:57.737,17.791,0.722514,0.022816,-0.075848,-17.451236,0.220145,45.750000,402.000000,132.000000,39.000000,6.000000,22.000000,3282.000000,10.000000,32.799999,10.000000,11.000000,12.000000,27.210000,27.580000,27.910000,20.000000,21.000000,22.000000,23.000000
20:27:57.845,17.899,1.046330,-0.075848,-0.174512,-27.317659,0.318809,45.750000,402.000000,132.000000,39.000000,6.000000,22.000000,3282.000000,10.000000,32.799999,10.000000,11.000000,12.000000,27.210000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:27:57.953,18.007,0.524605,-0.075848,-0.273177,-37.184082,0.220145,17.750000,177.750000,96.000000,29.000000,-7.000000,5.000000,2383.000000,7.000000,23.799999,10.000000,11.000000,12.000000,27.210000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:27:58.066,18.120,0.524605,0.022816,-0.075848,-17.451236,0.220145,17.750000,177.750000,96.000000,29.000000,-7.000000,5.000000,2383.000000,7.000000,23.799999,10.000000,11.000000,12.000000,27.210000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:27:58.177,18.231,0.349810,-0.174512,-0.273177,-37.184082,0.220145,-0.610000,45.750000,64.000000,19.000000,-18.000000,-10.000000,1589.000000,5.000000,15.900000,10.000000,11.000000,12.000000,27.210000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:27:58.283,18.337,0.820142,-0.075848,-0.174512,-17.451236,0.516137,-0.610000,45.750000,64.000000,19.000000,-18.000000,-10.000000,1589.000000,5.000000,15.900000,10.000000,11.000000,12.000000,27.210000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:27:58.391,18.445,0.204955,-0.075848,-0.174512,-17.451236,0.220145,-11.490000,-6.000000,37.000000,11.000000,-27.000000,-22.000000,931.000000,3.000000,9.300000,10.000000,11.000000,12.000000,27.220000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:27:58.501,18.555,0.015081,0.022816,-0.075848,-37.184082,0.022816,-14.250000,-16.000000,27.000000,8.000000,-31.000000,-27.000000,661.000000,2.000000,6.600000,10.000000,11.000000,12.000000,27.220000,27.580000,27.930000,20.000000,21.000000,22.000000,23.000000
20:27:58.610,18.664,0.080299,-0.075848,-0.174512,-17.451236,0.121480,-14.250000,-16.000000,27.000000,8.000000,-31.000000,-27.000000,661.000000,2.000000,6.600000,10.000000,11.000000,12.000000,27.220000,27.580000,27.930000,20.000000,21.000000,22.000000,23.000000
20:27:58.719,18.773,0.005795,-0.075848,-0.273177,-27.317659,0.022816,-17.040000,-18.000000,10.000000,3.000000,-36.000000,-35.000000,254.000000,1.000000,2.500000,10.000000,11.000000,12.000000,27.220000,27.580000,27.930000,20.000000,21.000000,22.000000,23.000000
20:27:58.830,18.884,0.030856,-0.075848,-0.174512,-37.184082,0.121480,-17.040000,-18.000000,10.000000,3.000000,-36.000000,-35.000000,254.000000,1.000000,2.500000,10.000000,11.000000,12.000000,27.220000,27.580000,27.930000,20.000000,21.000000,22.000000,23.000000
20:27:58.938,18.992,0.011477,-0.075848,-0.174512,-37.184082,0.318809,-17.890000,-18.000000,2.000000,0.000000,-39.000000,-39.000000,36.000000,0.000000,0.400000,10.000000,11.000000,12.000000,27.220000,27.580000,27.930000,20.000000,21.000000,22.000000,23.000000
20:27:59.050,19.104,0.004373,-0.075848,-0.273177,-37.184082,0.121480,-17.890000,-18.000000,2.000000,0.000000,-39.000000,-39.000000,36.000000,0.000000,0.400000,10.000000,11.000000,12.000000,27.220000,27.580000,27.930000,20.000000,21.000000,22.000000,23.000000
20:27:59.161,19.215,0.005101,-0.075848,-0.174512,-27.317659,0.318809,-18.000000,-18.000000,1.000000,0.000000,-40.000000,-40.000000,16.000000,0.000000,0.200000,10.000000,11.000000,12.000000,27.220000,27.580000,27.930000,20.000000,21.000000,22.000000,23.000000
20:27:59.267,19.321,0.003522,-0.371841,-0.371841,-47.050506,0.220145,-18.000000,-18.000000,1.000000,0.000000,-40.000000,-40.000000,16.000000,0.000000,0.200000,10.000000,11.000000,12.000000,27.220000,27.580000,27.930000,20.000000,21.000000,22.000000,23.000000
20:27:59.379,19.433,0.042928,-0.075848,-0.174512,-27.317659,0.220145,-17.440000,-18.000000,8.000000,2.000000,-37.000000,-36.000000,195.000000,1.000000,1.900000,10.000000,11.000000,12.000000,27.220000,27.580000,27.930000,20.000000,21.000000,22.000000,23.000000
20:27:59.489,19.543,0.004449,0.022816,-0.273177,-37.184082,0.022816,-17.440000,-18.000000,8.000000,2.000000,-37.000000,-36.000000,195.000000,1.000000,1.900000,10.000000,11.000000,12.000000,27.210000,27.580000,27.930000,20.000000,21.000000,22.000000,23.000000
20:27:59.600,19.654,0.124382,-0.174512,-0.174512,-47.050506,0.220145,-15.010000,-18.000000,23.000000,7.000000,-32.000000,-29.000000,565.000000,2.000000,5.600000,10.000000,11.000000,12.000000,27.210000,27.580000,27.930000,20.000000,21.000000,22.000000,23.000000
20:27:59.705,19.759,0.124382,-0.075848,-0.174512,-37.184082,0.220145,-15.010000,-18.000000,23.000000,7.000000,-32.000000,-29.000000,565.000000,2.000000,5.600000,10.000000,11.000000,12.000000,27.210000,27.580000,27.930000,20.000000,21.000000,22.000000,23.000000
20:27:59.815,19.869,0.244801,-0.174512,-0.273177,-27.317659,0.220145,-8.640000,2.000000,45.000000,13.000000,-24.000000,-19.000000,1112.000000,3.000000,11.100000,10.000000,11.000000,12.000000,27.210000,27.580000,27.930000,20.000000,21.000000,22.000000,23.000000
