ReadableTime,RelativeTime(s),engine_power,Force_1,Force_2,Torque,engine_force,ECU_CylinderTemp,ECU_ExhaustTemp,ECU_FuelPressure,ECU_IntakePressure,ECU_IntakeTemp,ECU_RotorTemp,ECU_Speed,ECU_SupplyVoltage,ECU_ThrottlePosition,Modbus_slave1_seg1,Modbus_slave1_seg2,Modbus_slave1_seg3,Modbus_slave2_seg1,Modbus_slave2_seg2,Modbus_slave2_seg3,Modbus_slave2_seg4,Temperature_Sensor_1,Temperature_Sensor_2,Temperature_Sensor_3
20:07:34.719,3.956,0.750476,-0.075848,-0.174512,-17.451236,0.318809,16.560000,164.000000,94.000000,28.000000,-7.000000,5.000000,2354.000000,7.000000,23.500000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.110000,27.510000,27.750000
20:07:34.828,4.065,0.750476,-0.075848,-0.174512,-17.451236,0.318809,16.560000,164.000000,94.000000,28.000000,-7.000000,5.000000,2354.000000,7.000000,23.500000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.110000,27.510000,27.750000
20:07:34.938,4.175,0.498617,-0.075848,-0.174512,-17.451236,0.318809,-1.440000,45.750000,63.000000,19.000000,-18.000000,-10.000000,1564.000000,5.000000,15.600000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.110000,27.510000,27.750000
20:07:35.048,4.285,0.498617,0.022816,-0.075848,-7.584813,0.318809,-1.440000,45.750000,63.000000,19.000000,-18.000000,-10.000000,1564.000000,5.000000,15.600000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.110000,27.510000,27.750000
20:07:35.157,4.394,0.110547,-0.075848,-0.174512,-27.317659,0.121480,-11.490000,-9.250000,37.000000,11.000000,-27.000000,-23.000000,910.000000,3.000000,9.100000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.110000,27.510000,27.750000
20:07:35.267,4.504,0.200332,-0.075848,-0.273177,-27.317659,0.220145,-11.490000,-9.250000,37.000000,11.000000,-27.000000,-23.000000,910.000000,3.000000,9.100000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.110000,27.510000,27.750000
20:07:35.376,4.613,0.216778,0.022816,-0.174512,-27.317659,0.516137,-16.000000,-18.000000,17.000000,5.000000,-34.000000,-32.000000,420.000000,1.000000,4.200000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.110000,27.510000,27.750000
20:07:35.486,4.723,0.036025,0.022816,-0.075848,-17.451236,0.318809,-17.610000,-18.000000,5.000000,1.000000,-38.000000,-38.000000,113.000000,0.000000,1.100000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.120000,27.510000,27.750000
20:07:35.594,4.831,0.024876,-0.075848,-0.174512,-27.317659,0.220145,-17.610000,-18.000000,5.000000,1.000000,-38.000000,-38.000000,113.000000,0.000000,1.100000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.110000,27.510000,27.750000
20:07:35.703,4.940,0.003887,-0.075848,-0.273177,-37.184082,0.121480,-17.890000,-18.000000,2.000000,0.000000,-40.000000,-39.000000,32.000000,0.000000,0.300000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.110000,27.510000,27.750000
20:07:35.813,5.050,0.003887,-0.075848,-0.174512,-37.184082,0.121480,-17.890000,-18.000000,2.000000,0.000000,-40.000000,-39.000000,32.000000,0.000000,0.300000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.110000,27.510000,27.750000
20:07:35.924,5.161,0.004183,-0.075848,-0.174512,-27.317659,0.220145,-18.000000,-18.000000,1.000000,0.000000,-40.000000,-40.000000,19.000000,0.000000,0.200000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.110000,27.510000,27.750000
20:07:36.035,5.272,0.006057,-0.075848,-0.174512,-27.317659,0.318809,-18.000000,-18.000000,1.000000,0.000000,-40.000000,-40.000000,19.000000,0.000000,0.200000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.110000,27.510000,27.750000
20:07:36.141,5.378,0.044909,-0.273177,-0.273177,-27.317659,0.220145,-17.250000,-18.000000,8.000000,2.000000,-37.000000,-36.000000,204.000000,1.000000,2.000000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.110000,27.510000,27.750000
20:07:36.251,5.488,0.044909,-0.075848,-0.273177,-47.050506,0.220145,-17.250000,-18.000000,8.000000,2.000000,-37.000000,-36.000000,204.000000,1.000000,2.000000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.110000,27.510000,27.750000
20:07:36.363,5.600,0.127904,-0.075848,-0.174512,-56.916929,0.220145,-15.010000,-18.000000,23.000000,7.000000,-32.000000,-29.000000,581.000000,2.000000,5.800000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.120000,27.520000,27.750000
20:07:36.469,5.706,0.127904,-0.075848,-0.371841,-47.050506,0.220145,-15.010000,-18.000000,23.000000,7.000000,-32.000000,-29.000000,581.000000,2.000000,5.800000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.110000,27.520000,27.750000
