ReadableTime,RelativeTime(s),SerialPort1_Modbus_Temperature_Sensor_1,SerialPort1_Modbus_Temperature_Sensor_2,SerialPort2_Modbus_Modbus_slave1_seg1,SerialPort2_Modbus_Modbus_slave1_seg2,SerialPort2_Modbus_Modbus_slave1_seg3,SerialPort2_Modbus_Modbus_slave2_seg1,SerialPort2_Modbus_Modbus_slave2_seg2,SerialPort2_Modbus_Modbus_slave2_seg3,SerialPort2_Modbus_Modbus_slave2_seg4
21:29:59.197,0.108,24.040000,23.320000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:29:59.306,0.217,24.040000,23.320000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:29:59.416,0.327,24.040000,23.320000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:29:59.526,0.437,24.040000,23.330000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:29:59.634,0.545,24.040000,23.330000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:29:59.749,0.660,24.030000,23.330000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:29:59.853,0.764,24.030000,23.330000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:29:59.963,0.874,24.030000,23.330000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:30:00.073,0.984,24.030000,23.320000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:30:00.181,1.092,24.030000,23.330000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:30:00.291,1.202,24.030000,23.330000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:30:00.400,1.311,24.030000,23.320000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:30:00.510,1.421,24.030000,23.320000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:30:00.620,1.531,24.030000,23.320000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:30:00.729,1.640,24.030000,23.330000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:30:00.839,1.750,24.030000,23.330000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:30:00.952,1.863,24.030000,23.330000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:30:01.056,1.967,24.030000,23.330000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:30:01.166,2.077,24.030000,23.330000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:30:01.275,2.186,24.040000,23.330000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:30:01.388,2.299,24.040000,23.330000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:30:01.497,2.408,24.040000,23.330000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:30:01.603,2.514,24.040000,23.330000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:30:01.713,2.624,24.050000,23.340000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:30:01.822,2.733,24.050000,23.340000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:30:01.931,2.842,24.050000,23.340000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:30:02.042,2.953,24.050000,23.340000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:30:02.151,3.062,24.050000,23.340000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:30:02.259,3.170,24.050000,23.340000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:30:02.369,3.280,24.050000,23.340000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:30:02.479,3.390,24.050000,23.340000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:30:02.589,3.500,24.050000,23.340000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:30:02.699,3.610,24.050000,23.340000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:30:02.808,3.719,24.050000,23.340000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:30:02.917,3.828,24.050000,23.340000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:30:03.026,3.937,24.050000,23.340000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
