ReadableTime,RelativeTime(s),EfficiencyFactor,PowerEstimate,TotalTemperature,Dev1_Force_1,Dev1_Force_2,Dev1_Force_3,Dev1_Force_4,ECU_CylinderTemp,ECU_ExhaustTemp,ECU_FuelPressure,ECU_IntakePressure,ECU_IntakeTemp,ECU_RotorTemp,ECU_Speed,ECU_SupplyVoltage,ECU_ThrottlePosition,SerialPort1_Modbus_Temperature_Sensor_1,SerialPort1_Modbus_Temperature_Sensor_2,SerialPort1_Modbus_Temperature_Sensor_3,SerialPort2_Modbus_Modbus_slave1_seg1,SerialPort2_Modbus_Modbus_slave1_seg2,SerialPort2_Modbus_Modbus_slave1_seg3,SerialPort2_Modbus_Modbus_slave2_seg1,SerialPort2_Modbus_Modbus_slave2_seg2,SerialPort2_Modbus_Modbus_slave2_seg3,SerialPort2_Modbus_Modbus_slave2_seg4
18:16:08.836,0.075,24.882175,6786.464126,1597.095000,0.022816,-0.174512,-0.273177,0.220145,,,,,,,,,,,,,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:16:08.943,0.182,24.927536,7396.000000,1765.920000,-0.075848,-0.174512,-0.174512,0.318809,9.840000,3522.000000,344.000000,103.000000,80.000000,-133.000000,8600.000000,25.500000,86.000000,26.860000,25.990000,25.910000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:16:09.053,0.292,24.927536,7396.000000,1765.920000,0.022816,-0.075848,-0.174512,0.318809,9.840000,3522.000000,344.000000,103.000000,80.000000,-133.000000,8600.000000,25.500000,86.000000,26.860000,25.990000,25.910000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:16:09.163,0.402,24.913514,8498.995719,2037.355000,0.022816,-0.174512,-0.174512,0.220145,-3.040000,4077.750000,369.000000,111.000000,-167.000000,-121.000000,9218.000000,25.500000,92.199997,26.860000,25.990000,25.910000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:16:09.271,0.510,24.913514,8498.995719,2037.355000,0.121480,0.022816,-0.075848,0.417473,-3.040000,4077.750000,369.000000,111.000000,-167.000000,-121.000000,9218.000000,25.500000,92.199997,26.860000,25.990000,25.910000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:16:09.379,0.618,24.914948,9347.988705,2230.455000,0.022816,-0.075848,-0.075848,0.318809,-9.840000,4470.750000,387.000000,116.000000,-161.000000,-112.000000,9667.000000,25.500000,96.699997,26.860000,25.990000,25.910000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:16:09.490,0.729,24.914948,9347.988705,2230.455000,-0.075848,-0.174512,-0.075848,0.318809,-9.840000,4470.750000,387.000000,116.000000,-161.000000,-112.000000,9667.000000,25.500000,96.699997,26.860000,25.990000,25.910000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:16:09.597,0.836,24.952261,9861.483303,2364.895000,0.022816,-0.075848,-0.075848,0.417473,-12.960000,4742.750000,397.000000,119.000000,-157.000000,-107.000000,9931.000000,25.500000,99.300003,26.860000,25.990000,25.910000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:16:09.706,0.945,24.952261,9861.483303,2364.895000,0.022816,-0.075848,-0.075848,0.220145,-12.960000,4742.750000,397.000000,119.000000,-157.000000,-107.000000,9931.000000,25.500000,99.300003,26.860000,25.990000,25.910000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:16:09.817,1.056,24.930175,9997.000000,2399.080000,-0.075848,-0.075848,-0.174512,0.318809,-13.840000,4812.000000,400.000000,120.000000,-156.000000,-106.000000,9997.000000,25.500000,100.000000,26.860000,25.980000,25.910000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:16:09.925,1.164,24.911616,9726.889849,2330.755000,0.022816,-0.075848,-0.075848,0.220145,-12.490000,4674.000000,395.000000,118.000000,-158.000000,-109.000000,9865.000000,25.500000,98.599998,26.860000,25.980000,25.910000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:16:10.038,1.277,24.911616,9726.889849,2330.755000,-0.174512,-0.371841,-0.371841,0.220145,-12.490000,4674.000000,395.000000,118.000000,-158.000000,-109.000000,9865.000000,25.500000,98.599998,26.860000,25.980000,25.910000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
