ReadableTime,RelativeTime(s),EfficiencyFactor,PowerEstimate,TotalTemperature,Dev1_Force_1,Dev1_Force_2,Dev1_Force_3,Dev1_Force_4,ECU_CylinderTemp,ECU_ExhaustTemp,ECU_FuelPressure,ECU_IntakePressure,ECU_IntakeTemp,ECU_RotorTemp,ECU_Speed,ECU_SupplyVoltage,ECU_ThrottlePosition,SerialPort1_Modbus_Temperature_Sensor_1,SerialPort1_Modbus_Temperature_Sensor_2,SerialPort1_Modbus_Temperature_Sensor_3,SerialPort2_Modbus_Modbus_slave1_seg1,SerialPort2_Modbus_Modbus_slave1_seg2,SerialPort2_Modbus_Modbus_slave1_seg3,SerialPort2_Modbus_Modbus_slave2_seg1,SerialPort2_Modbus_Modbus_slave2_seg2,SerialPort2_Modbus_Modbus_slave2_seg3,SerialPort2_Modbus_Modbus_slave2_seg4
23:05:02.909,0.047,24.833977,4135.776196,980.920000,0.022816,-0.075848,-0.075848,0.318809,,,,,,,,,,,,,,,,20.000000,21.000000,22.000000,23.000000
23:05:03.018,0.156,24.833977,4135.776196,980.920000,0.121480,0.022816,-0.075848,0.220145,,,,,,,,,,26.130000,25.010000,24.930000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:05:03.128,0.266,24.875380,6694.512250,1569.595000,-0.075848,-0.174512,-0.075848,0.220145,21.440000,3117.750000,328.000000,98.000000,75.000000,-140.000000,8184.000000,25.000000,81.800003,26.130000,25.010000,24.930000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:05:03.241,0.379,24.875380,6694.512250,1569.595000,0.022816,-0.075848,-0.075848,0.318809,21.440000,3117.750000,328.000000,98.000000,75.000000,-140.000000,8184.000000,25.000000,81.800003,26.130000,25.010000,24.930000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:05:03.347,0.485,24.893557,7900.543136,1883.920000,-0.075848,-0.075848,-0.075848,0.318809,3.840000,3764.000000,356.000000,107.000000,84.000000,-127.000000,8887.000000,25.500000,88.900002,26.130000,25.010000,24.930000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:05:03.456,0.594,24.893557,7900.543136,1883.920000,-0.075848,-0.075848,-0.273177,0.318809,3.840000,3764.000000,356.000000,107.000000,84.000000,-127.000000,8887.000000,25.500000,88.900002,26.130000,25.010000,24.930000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:05:03.566,0.704,24.891821,8896.262288,2132.655000,0.022816,-0.075848,-0.174512,0.318809,-6.690000,4272.000000,378.000000,113.000000,-164.000000,-117.000000,9434.000000,25.500000,94.300003,26.130000,25.010000,24.930000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:05:03.678,0.816,24.917313,9295.852147,2230.455000,0.220145,0.022816,-0.075848,0.318809,-9.840000,4470.750000,386.000000,116.000000,-161.000000,-113.000000,9643.000000,25.500000,96.400002,26.130000,25.010000,24.930000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:05:03.788,0.926,24.917313,9295.852147,2230.455000,0.022816,-0.075848,-0.174512,0.516137,-9.840000,4470.750000,386.000000,116.000000,-161.000000,-113.000000,9643.000000,25.500000,96.400002,26.130000,25.010000,24.930000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:05:03.894,1.032,24.922111,9839.647697,2364.895000,0.121480,-0.075848,-0.075848,0.318809,-12.960000,4742.750000,397.000000,119.000000,-157.000000,-108.000000,9919.000000,25.500000,99.199997,26.130000,25.010000,24.930000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:05:04.003,1.141,24.922111,9839.647697,2364.895000,-0.174512,-0.273177,-0.273177,0.318809,-12.960000,4742.750000,397.000000,119.000000,-157.000000,-108.000000,9919.000000,25.500000,99.199997,26.130000,25.010000,24.930000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:05:04.113,1.251,24.935162,9999.000000,2399.080000,-0.075848,-0.273177,-0.371841,0.516137,-13.840000,4812.000000,400.000000,120.000000,-156.000000,-106.000000,9999.000000,25.500000,100.000000,26.130000,25.010000,24.920000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:05:04.222,1.360,24.935162,9999.000000,2399.080000,-0.075848,-0.174512,-0.273177,0.220145,-13.840000,4812.000000,400.000000,120.000000,-156.000000,-106.000000,9999.000000,25.500000,100.000000,26.130000,25.010000,24.920000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:05:04.332,1.470,24.949495,9761.440302,2330.755000,-0.174512,-0.273177,-0.273177,0.318809,-12.490000,4674.000000,395.000000,119.000000,-158.000000,-108.000000,9880.000000,25.500000,98.800003,26.130000,25.010000,24.930000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:05:04.441,1.579,24.949495,9761.440302,2330.755000,-0.075848,-0.174512,-0.273177,0.318809,-12.490000,4674.000000,395.000000,119.000000,-158.000000,-108.000000,9880.000000,25.500000,98.800003,26.120000,25.010000,24.930000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:05:04.551,1.689,24.911458,9154.661708,2197.680000,0.022816,-0.075848,-0.273177,0.121480,-8.640000,4404.000000,383.000000,115.000000,-162.000000,-114.000000,9566.000000,25.500000,95.699997,26.120000,25.020000,24.930000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:05:04.664,1.802,24.911458,9154.661708,2197.680000,0.121480,-0.174512,-0.273177,0.220145,-8.640000,4404.000000,383.000000,115.000000,-162.000000,-114.000000,9566.000000,25.500000,95.699997,26.120000,25.020000,24.930000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:05:04.769,1.907,24.920330,8227.396723,1943.695000,-0.273177,-0.371841,-0.470505,0.220145,-0.610000,3888.000000,363.000000,109.000000,87.000000,-124.000000,9071.000000,25.500000,90.699997,26.130000,25.020000,24.930000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:05:04.878,2.016,24.920330,8227.396723,1943.695000,-0.075848,-0.273177,-0.273177,0.220145,-0.610000,3888.000000,363.000000,109.000000,87.000000,-124.000000,9071.000000,25.500000,90.699997,26.130000,25.020000,24.930000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:05:04.991,2.129,24.890533,7075.332872,1680.570000,0.121480,-0.075848,-0.273177,0.022816,15.390000,3345.750000,337.000000,101.000000,78.000000,-136.000000,8413.000000,25.000000,84.099998,26.130000,25.020000,24.930000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:05:05.097,2.235,24.940994,6448.893245,1516.030000,-0.273177,-0.371841,-0.371841,0.318809,25.310000,3006.750000,321.000000,96.000000,72.000000,-143.000000,8031.000000,24.000000,80.300003,26.130000,25.020000,24.930000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:05:05.206,2.344,24.940994,6448.893245,1516.030000,-0.075848,-0.174512,-0.273177,0.318809,25.310000,3006.750000,321.000000,96.000000,72.000000,-143.000000,8031.000000,24.000000,80.300003,26.130000,25.020000,24.930000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:05:05.322,2.460,24.930556,5155.240219,1219.230000,-0.075848,-0.174512,-0.273177,0.318809,55.710000,2382.750000,287.000000,86.000000,61.000000,-160.000000,7180.000000,22.000000,71.800003,26.130000,25.020000,24.930000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:05:05.426,2.564,24.930556,5155.240219,1219.230000,-0.075848,-0.174512,-0.371841,0.220145,55.710000,2382.750000,287.000000,86.000000,61.000000,-160.000000,7180.000000,22.000000,71.800003,26.130000,25.020000,24.930000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:05:05.537,2.675,24.872510,3895.632095,920.995000,-0.174512,-0.273177,-0.371841,0.220145,96.240000,1745.750000,250.000000,75.000000,47.000000,79.000000,6243.000000,19.000000,62.400002,26.130000,25.020000,24.930000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:05:05.645,2.783,24.872510,3895.632095,920.995000,-0.075848,-0.174512,-0.273177,0.220145,96.240000,1745.750000,250.000000,75.000000,47.000000,79.000000,6243.000000,19.000000,62.400002,26.130000,25.020000,24.930000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:05:05.754,2.892,24.909953,2764.655920,678.750000,0.022816,-0.174512,-0.273177,0.318809,150.750000,1206.750000,210.000000,63.000000,34.000000,60.000000,5256.000000,16.000000,52.599998,26.130000,25.020000,24.930000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:05:05.863,3.001,24.909953,2764.655920,678.750000,-0.075848,-0.174512,-0.371841,0.318809,150.750000,1206.750000,210.000000,63.000000,34.000000,60.000000,5256.000000,16.000000,52.599998,26.130000,25.020000,24.940000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:05:05.972,3.110,24.761628,1814.333935,412.920000,-0.075848,-0.075848,-0.174512,0.318809,87.840000,738.000000,171.000000,51.000000,20.000000,41.000000,4259.000000,13.000000,42.599998,26.130000,25.020000,24.940000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:05:06.083,3.221,24.761628,1814.333935,412.920000,-0.075848,-0.075848,-0.174512,0.318809,87.840000,738.000000,171.000000,51.000000,20.000000,41.000000,4259.000000,13.000000,42.599998,26.130000,25.020000,24.940000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:05:06.195,3.333,24.744361,1082.739050,224.680000,-0.075848,-0.273177,-0.371841,0.220145,47.360000,402.000000,132.000000,39.000000,6.000000,23.000000,3291.000000,10.000000,32.900002,26.130000,25.020000,24.940000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:05:06.301,3.439,24.744361,1082.739050,224.680000,-0.075848,-0.273177,-0.371841,0.220145,47.360000,402.000000,132.000000,39.000000,6.000000,23.000000,3291.000000,10.000000,32.900002,26.130000,25.020000,24.940000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:05:06.412,3.550,24.659794,571.687991,97.750000,0.022816,-0.174512,-0.371841,0.516137,17.750000,177.750000,96.000000,29.000000,-7.000000,5.000000,2392.000000,7.000000,23.900000,26.130000,25.020000,24.940000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
