ReadableTime,RelativeTime(s),engine_power,ECU_CylinderTemp,ECU_ExhaustTemp,ECU_FuelPressure,ECU_IntakePressure,ECU_IntakeTemp,ECU_RotorTemp,ECU_Speed,ECU_SupplyVoltage,ECU_ThrottlePosition,Force_1,Force_2,Modbus_slave1_seg1,Modbus_slave1_seg2,Modbus_slave1_seg3,Temperature_Sensor_1,Temperature_Sensor_2,Temperature_Sensor_3,Torque,engine_force,Modbus_slave2_seg1,Modbus_slave2_seg2,Modbus_slave2_seg3,Modbus_slave2_seg4
20:33:44.751,10.309,0.757673,98.390000,1745.750000,250.000000,75.000000,47.000000,78.000000,6237.000000,19.000000,62.400002,-0.174512,-0.273177,10.000000,11.000000,12.000000,27.250000,27.620000,27.980000,-47.050506,0.121480,20.000000,21.000000,22.000000,23.000000
20:33:44.860,10.418,2.287134,55.710000,2382.750000,287.000000,86.000000,60.000000,-160.000000,7174.000000,22.000000,71.699997,-0.174512,-0.273177,10.000000,11.000000,12.000000,27.240000,27.620000,27.980000,-66.783352,0.318809,20.000000,21.000000,22.000000,23.000000
20:33:44.972,10.530,0.163683,55.710000,2382.750000,287.000000,86.000000,60.000000,-160.000000,7174.000000,22.000000,71.699997,-0.075848,-0.273177,10.000000,11.000000,12.000000,27.240000,27.620000,27.980000,-47.050506,0.022816,20.000000,21.000000,22.000000,23.000000
20:33:45.079,10.637,1.766880,25.310000,3006.750000,321.000000,96.000000,72.000000,-144.000000,8026.000000,24.000000,80.300003,-0.273177,-0.470505,10.000000,11.000000,12.000000,27.240000,27.620000,27.980000,-56.916929,0.220145,20.000000,21.000000,22.000000,23.000000
20:33:45.190,10.748,1.766880,25.310000,3006.750000,321.000000,96.000000,72.000000,-144.000000,8026.000000,24.000000,80.300003,-0.273177,-0.371841,10.000000,11.000000,12.000000,27.240000,27.620000,27.980000,-56.916929,0.220145,20.000000,21.000000,22.000000,23.000000
20:33:45.299,10.857,1.927586,6.750000,3642.000000,350.000000,105.000000,83.000000,-130.000000,8756.000000,25.500000,87.599998,-0.273177,-0.371841,10.000000,11.000000,12.000000,27.240000,27.620000,27.980000,-47.050506,0.220145,20.000000,21.000000,22.000000,23.000000
20:33:45.411,10.969,1.927586,6.750000,3642.000000,350.000000,105.000000,83.000000,-130.000000,8756.000000,25.500000,87.599998,-0.075848,-0.174512,10.000000,11.000000,12.000000,27.240000,27.620000,27.980000,-47.050506,0.220145,20.000000,21.000000,22.000000,23.000000
20:33:45.516,11.074,1.996051,-0.610000,3888.000000,363.000000,109.000000,87.000000,-124.000000,9067.000000,25.500000,90.699997,-0.075848,-0.273177,10.000000,11.000000,12.000000,27.240000,27.620000,27.980000,-37.184082,0.220145,20.000000,21.000000,22.000000,23.000000
20:33:45.625,11.183,1.996051,-0.610000,3888.000000,363.000000,109.000000,87.000000,-124.000000,9067.000000,25.500000,90.699997,-0.174512,-0.273177,10.000000,11.000000,12.000000,27.240000,27.620000,27.980000,-47.050506,0.220145,20.000000,21.000000,22.000000,23.000000
20:33:45.734,11.292,1.161838,-8.640000,4404.000000,383.000000,115.000000,-162.000000,-114.000000,9564.000000,25.500000,95.599998,-0.075848,-0.174512,10.000000,11.000000,12.000000,27.240000,27.620000,27.980000,-27.317659,0.121480,20.000000,21.000000,22.000000,23.000000
20:33:45.845,11.403,0.225400,-12.490000,4674.000000,395.000000,119.000000,-158.000000,-108.000000,9879.000000,25.500000,98.800003,-0.075848,-0.273177,10.000000,11.000000,12.000000,27.240000,27.620000,27.980000,-37.184082,0.022816,20.000000,21.000000,22.000000,23.000000
20:33:45.956,11.514,7.048328,-12.490000,4674.000000,395.000000,119.000000,-158.000000,-108.000000,9879.000000,25.500000,98.800003,-0.075848,-0.273177,10.000000,11.000000,12.000000,27.240000,27.620000,27.990000,-37.184082,0.713466,20.000000,21.000000,22.000000,23.000000
20:33:46.064,11.622,2.201226,-13.840000,4812.000000,400.000000,120.000000,-156.000000,-106.000000,9999.000000,25.500000,100.000000,-0.273177,-0.470505,10.000000,11.000000,12.000000,27.240000,27.620000,27.980000,-56.916929,0.220145,20.000000,21.000000,22.000000,23.000000
20:33:46.176,11.734,2.201226,-13.840000,4812.000000,400.000000,120.000000,-156.000000,-106.000000,9999.000000,25.500000,100.000000,-0.174512,-0.273177,10.000000,11.000000,12.000000,27.240000,27.620000,27.980000,-37.184082,0.220145,20.000000,21.000000,22.000000,23.000000
20:33:46.285,11.843,2.183834,-12.960000,4742.750000,397.000000,119.000000,-157.000000,-108.000000,9920.000000,25.500000,99.199997,-0.174512,-0.174512,10.000000,11.000000,12.000000,27.240000,27.620000,27.980000,-47.050506,0.220145,20.000000,21.000000,22.000000,23.000000
20:33:46.393,11.951,2.183834,-12.960000,4742.750000,397.000000,119.000000,-157.000000,-108.000000,9920.000000,25.500000,99.199997,-0.075848,-0.174512,10.000000,11.000000,12.000000,27.240000,27.620000,27.980000,-27.317659,0.220145,20.000000,21.000000,22.000000,23.000000
20:33:46.502,12.060,3.074911,-9.840000,4470.750000,386.000000,116.000000,-161.000000,-113.000000,9645.000000,25.500000,96.400002,-0.075848,-0.273177,10.000000,11.000000,12.000000,27.240000,27.620000,27.980000,-27.317659,0.318809,20.000000,21.000000,22.000000,23.000000
20:33:46.612,12.170,2.123294,-9.840000,4470.750000,386.000000,116.000000,-161.000000,-113.000000,9645.000000,25.500000,96.400002,-0.075848,-0.174512,10.000000,11.000000,12.000000,27.240000,27.610000,27.990000,-27.317659,0.220145,20.000000,21.000000,22.000000,23.000000
20:33:46.723,12.281,2.928259,-2.250000,4014.000000,368.000000,110.000000,-167.000000,-121.000000,9185.000000,25.500000,91.800003,-0.174512,-0.174512,10.000000,11.000000,12.000000,27.230000,27.610000,27.990000,-27.317659,0.318809,20.000000,21.000000,22.000000,23.000000
20:33:46.828,12.386,2.022028,-2.250000,4014.000000,368.000000,110.000000,-167.000000,-121.000000,9185.000000,25.500000,91.800003,-0.075848,-0.174512,10.000000,11.000000,12.000000,27.240000,27.610000,27.990000,-27.317659,0.220145,20.000000,21.000000,22.000000,23.000000
20:33:46.938,12.496,1.957305,3.840000,3764.000000,356.000000,107.000000,84.000000,-127.000000,8891.000000,25.500000,88.900002,-0.075848,-0.174512,10.000000,11.000000,12.000000,27.240000,27.620000,27.990000,-27.317659,0.220145,20.000000,21.000000,22.000000,23.000000
20:33:47.048,12.606,2.834529,3.840000,3764.000000,356.000000,107.000000,84.000000,-127.000000,8891.000000,25.500000,88.900002,0.220145,0.022816,10.000000,11.000000,12.000000,27.240000,27.620000,27.980000,-7.584813,0.318809,20.000000,21.000000,22.000000,23.000000
20:33:47.157,12.715,6.650532,21.440000,3174.000000,328.000000,98.000000,75.000000,-140.000000,8189.000000,25.000000,81.900002,-0.174512,-0.273177,10.000000,11.000000,12.000000,27.240000,27.620000,27.980000,-27.317659,0.812130,20.000000,21.000000,22.000000,23.000000
20:33:47.268,12.826,2.610725,21.440000,3174.000000,328.000000,98.000000,75.000000,-140.000000,8189.000000,25.000000,81.900002,-0.075848,-0.174512,10.000000,11.000000,12.000000,27.240000,27.620000,27.980000,-27.317659,0.318809,20.000000,21.000000,22.000000,23.000000
20:33:47.375,12.933,1.620484,48.990000,2481.750000,295.000000,88.000000,63.000000,-156.000000,7361.000000,22.000000,73.599998,-0.075848,-0.075848,10.000000,11.000000,12.000000,27.240000,27.620000,27.990000,-27.317659,0.220145,20.000000,21.000000,22.000000,23.000000
20:33:47.489,13.047,1.417291,87.840000,1874.000000,258.000000,77.000000,50.000000,82.000000,6438.000000,19.000000,64.400002,-0.075848,-0.174512,10.000000,11.000000,12.000000,27.240000,27.620000,27.990000,-47.050506,0.220145,20.000000,21.000000,22.000000,23.000000
20:33:47.596,13.154,2.687691,87.840000,1874.000000,258.000000,77.000000,50.000000,82.000000,6438.000000,19.000000,64.400002,-0.174512,-0.273177,10.000000,11.000000,12.000000,27.240000,27.620000,27.980000,-37.184082,0.417473,20.000000,21.000000,22.000000,23.000000
20:33:47.705,13.263,3.355587,138.000000,1314.000000,219.000000,65.000000,36.000000,64.000000,5458.000000,16.000000,54.599998,-0.174512,-0.174512,10.000000,11.000000,12.000000,27.240000,27.620000,27.980000,-37.184082,0.614801,20.000000,21.000000,22.000000,23.000000
20:33:47.813,13.371,1.201549,138.000000,1314.000000,219.000000,65.000000,36.000000,64.000000,5458.000000,16.000000,54.599998,-0.075848,-0.075848,10.000000,11.000000,12.000000,27.240000,27.620000,27.990000,-17.451236,0.220145,20.000000,21.000000,22.000000,23.000000
20:33:47.927,13.485,0.981625,98.390000,822.750000,179.000000,54.000000,22.000000,45.000000,4459.000000,13.000000,44.599998,-0.075848,-0.174512,10.000000,11.000000,12.000000,27.240000,27.620000,27.990000,-27.317659,0.220145,20.000000,21.000000,22.000000,23.000000
20:33:48.032,13.590,0.981625,98.390000,822.750000,179.000000,54.000000,22.000000,45.000000,4459.000000,13.000000,44.599998,-0.075848,-0.273177,10.000000,11.000000,12.000000,27.240000,27.620000,27.990000,-37.184082,0.220145,20.000000,21.000000,22.000000,23.000000
20:33:48.141,13.699,1.110411,54.000000,465.750000,140.000000,42.000000,9.000000,26.000000,3483.000000,10.000000,34.799999,-0.075848,-0.174512,10.000000,11.000000,12.000000,27.240000,27.620000,27.990000,-37.184082,0.318809,20.000000,21.000000,22.000000,23.000000
20:33:48.252,13.810,1.797706,54.000000,465.750000,140.000000,42.000000,9.000000,26.000000,3483.000000,10.000000,34.799999,-0.075848,-0.273177,10.000000,11.000000,12.000000,27.240000,27.620000,27.990000,-27.317659,0.516137,20.000000,21.000000,22.000000,23.000000
20:33:48.361,13.919,0.366263,36.510000,324.000000,121.000000,36.000000,2.000000,17.000000,3015.000000,9.000000,30.100000,-0.075848,-0.174512,10.000000,11.000000,12.000000,27.230000,27.620000,27.990000,-27.317659,0.121480,20.000000,21.000000,22.000000,23.000000
20:33:48.470,14.028,0.068791,36.510000,324.000000,121.000000,36.000000,2.000000,17.000000,3015.000000,9.000000,30.100000,-0.075848,-0.174512,10.000000,11.000000,12.000000,27.230000,27.620000,27.990000,-17.451236,0.022816,20.000000,21.000000,22.000000,23.000000
20:33:48.579,14.137,0.260332,10.910000,125.750000,86.000000,26.000000,-10.000000,1.000000,2143.000000,6.000000,21.400000,0.022816,-0.174512,10.000000,11.000000,12.000000,27.230000,27.620000,27.990000,-27.317659,0.121480,20.000000,21.000000,22.000000,23.000000
20:33:48.688,14.246,0.577783,-4.560000,24.000000,56.000000,17.000000,-21.000000,-14.000000,1384.000000,4.000000,13.800000,-0.075848,-0.174512,10.000000,11.000000,12.000000,27.230000,27.620000,27.990000,-17.451236,0.417473,20.000000,21.000000,22.000000,23.000000
20:33:48.798,14.356,0.304680,-4.560000,24.000000,56.000000,17.000000,-21.000000,-14.000000,1384.000000,4.000000,13.800000,0.022816,-0.174512,10.000000,11.000000,12.000000,27.230000,27.620000,27.990000,-27.317659,0.220145,20.000000,21.000000,22.000000,23.000000
20:33:48.908,14.466,0.169511,-12.960000,-14.250000,31.000000,9.000000,-29.000000,-25.000000,770.000000,2.000000,7.700000,-0.075848,-0.174512,10.000000,11.000000,12.000000,27.230000,27.620000,27.990000,-27.317659,0.220145,20.000000,21.000000,22.000000,23.000000
20:33:49.016,14.574,0.093540,-12.960000,-14.250000,31.000000,9.000000,-29.000000,-25.000000,770.000000,2.000000,7.700000,0.022816,-0.174512,10.000000,11.000000,12.000000,27.230000,27.620000,27.990000,-7.584813,0.121480,20.000000,21.000000,22.000000,23.000000
20:33:49.127,14.685,0.103613,-16.810000,-18.000000,13.000000,4.000000,-35.000000,-34.000000,325.000000,1.000000,3.200000,-0.075848,-0.075848,10.000000,11.000000,12.000000,27.230000,27.610000,27.990000,-17.451236,0.318809,20.000000,21.000000,22.000000,23.000000
20:33:49.235,14.793,0.103613,-16.810000,-18.000000,13.000000,4.000000,-35.000000,-34.000000,325.000000,1.000000,3.200000,-0.075848,-0.174512,10.000000,11.000000,12.000000,27.230000,27.610000,27.990000,-27.317659,0.318809,20.000000,21.000000,22.000000,23.000000
20:33:49.349,14.907,0.027553,-17.760000,-18.000000,3.000000,1.000000,-39.000000,-39.000000,66.000000,0.000000,0.700000,0.022816,-0.075848,10.000000,11.000000,12.000000,27.240000,27.610000,27.980000,-17.451236,0.417473,20.000000,21.000000,22.000000,23.000000
20:33:49.455,15.013,0.027553,-17.760000,-18.000000,3.000000,1.000000,-39.000000,-39.000000,66.000000,0.000000,0.700000,0.022816,-0.075848,10.000000,11.000000,12.000000,27.240000,27.610000,27.980000,-17.451236,0.417473,20.000000,21.000000,22.000000,23.000000
20:33:49.564,15.122,0.000881,-18.000000,-18.000000,0.000000,0.000000,-40.000000,-40.000000,4.000000,0.000000,0.000000,0.022816,-0.075848,10.000000,11.000000,12.000000,27.240000,27.610000,27.980000,-27.317659,0.220145,20.000000,21.000000,22.000000,23.000000
20:33:49.672,15.230,0.000881,-18.000000,-18.000000,0.000000,0.000000,-40.000000,-40.000000,4.000000,0.000000,0.000000,0.022816,-0.174512,10.000000,11.000000,12.000000,27.240000,27.610000,27.980000,-17.451236,0.220145,20.000000,21.000000,22.000000,23.000000
20:33:49.782,15.340,0.014984,-17.890000,-18.000000,2.000000,1.000000,-39.000000,-39.000000,47.000000,0.000000,0.500000,-0.075848,-0.075848,10.000000,11.000000,12.000000,27.240000,27.610000,27.980000,-17.451236,0.318809,20.000000,21.000000,22.000000,23.000000
20:33:49.891,15.449,0.001072,-17.890000,-18.000000,2.000000,1.000000,-39.000000,-39.000000,47.000000,0.000000,0.500000,-0.075848,-0.174512,10.000000,11.000000,12.000000,27.240000,27.610000,27.980000,-27.317659,0.022816,20.000000,21.000000,22.000000,23.000000
20:33:50.000,15.558,0.145551,-17.040000,-18.000000,12.000000,3.000000,-36.000000,-35.000000,282.000000,1.000000,2.800000,0.022816,-0.174512,10.000000,11.000000,12.000000,27.240000,27.610000,27.980000,-27.317659,0.516137,20.000000,21.000000,22.000000,23.000000
20:33:50.111,15.669,0.224760,-13.840000,-16.000000,28.000000,8.000000,-30.000000,-27.000000,705.000000,2.000000,7.100000,-0.075848,-0.174512,10.000000,11.000000,12.000000,27.240000,27.610000,27.980000,-37.184082,0.318809,20.000000,21.000000,22.000000,23.000000
20:33:50.219,15.777,0.294318,-13.840000,-16.000000,28.000000,8.000000,-30.000000,-27.000000,705.000000,2.000000,7.100000,0.022816,-0.075848,10.000000,11.000000,12.000000,27.240000,27.620000,27.980000,-27.317659,0.417473,20.000000,21.000000,22.000000,23.000000
20:33:50.329,15.887,0.285968,-6.000000,17.750000,52.000000,16.000000,-22.000000,-15.000000,1299.000000,4.000000,13.000000,-0.273177,-0.273177,10.000000,11.000000,12.000000,27.240000,27.620000,27.980000,-37.184082,0.220145,20.000000,21.000000,22.000000,23.000000
20:33:50.440,15.998,0.670462,-6.000000,17.750000,52.000000,16.000000,-22.000000,-15.000000,1299.000000,4.000000,13.000000,-0.075848,-0.174512,10.000000,11.000000,12.000000,27.240000,27.610000,27.990000,-17.451236,0.516137,20.000000,21.000000,22.000000,23.000000
20:33:50.550,16.108,0.449315,8.790000,114.000000,82.000000,24.000000,-11.000000,-1.000000,2041.000000,6.000000,20.400000,0.022816,-0.174512,10.000000,11.000000,12.000000,27.240000,27.620000,27.990000,-27.317659,0.220145,20.000000,21.000000,22.000000,23.000000
20:33:50.661,16.219,0.852062,8.790000,114.000000,82.000000,24.000000,-11.000000,-1.000000,2041.000000,6.000000,20.400000,-0.174512,-0.174512,10.000000,11.000000,12.000000,27.240000,27.620000,27.990000,-37.184082,0.417473,20.000000,21.000000,22.000000,23.000000
20:33:50.766,16.324,1.211089,33.590000,288.000000,116.000000,35.000000,1.000000,15.000000,2901.000000,9.000000,29.000000,-0.075848,-0.174512,10.000000,11.000000,12.000000,27.240000,27.620000,27.980000,-37.184082,0.417473,20.000000,21.000000,22.000000,23.000000
20:33:50.875,16.433,0.638639,33.590000,288.000000,116.000000,35.000000,1.000000,15.000000,2901.000000,9.000000,29.000000,-0.075848,-0.273177,10.000000,11.000000,12.000000,27.240000,27.620000,27.990000,-17.451236,0.220145,20.000000,21.000000,22.000000,23.000000
20:33:50.989,16.547,0.846236,68.240000,582.000000,154.000000,46.000000,14.000000,33.000000,3844.000000,12.000000,38.400002,0.121480,-0.075848,10.000000,11.000000,12.000000,27.240000,27.620000,27.990000,-27.317659,0.220145,20.000000,21.000000,22.000000,23.000000
20:33:51.095,16.653,1.604766,68.240000,582.000000,154.000000,46.000000,14.000000,33.000000,3844.000000,12.000000,38.400002,0.022816,-0.174512,10.000000,11.000000,12.000000,27.240000,27.620000,27.980000,-37.184082,0.417473,20.000000,21.000000,22.000000,23.000000
20:33:51.204,16.762,0.954547,92.000000,765.750000,174.000000,52.000000,21.000000,42.000000,4336.000000,13.000000,43.400002,-0.075848,-0.273177,10.000000,11.000000,12.000000,27.240000,27.620000,27.980000,-27.317659,0.220145,20.000000,21.000000,22.000000,23.000000
20:33:51.314,16.872,0.954547,92.000000,765.750000,174.000000,52.000000,21.000000,42.000000,4336.000000,13.000000,43.400002,-0.075848,-0.174512,10.000000,11.000000,12.000000,27.240000,27.620000,27.980000,-27.317659,0.220145,20.000000,21.000000,22.000000,23.000000
20:33:51.424,16.982,1.174031,145.590000,1242.000000,214.000000,64.000000,35.000000,61.000000,5333.000000,16.000000,53.299999,-0.075848,-0.174512,10.000000,11.000000,12.000000,27.240000,27.620000,27.980000,-37.184082,0.220145,20.000000,21.000000,22.000000,23.000000
20:33:51.532,17.090,1.390873,94.110000,1788.000000,253.000000,76.000000,48.000000,80.000000,6318.000000,19.000000,63.200001,-0.075848,-0.174512,10.000000,11.000000,12.000000,27.240000,27.620000,27.970000,-37.184082,0.220145,20.000000,21.000000,22.000000,23.000000
20:33:51.645,17.203,1.390873,94.110000,1788.000000,253.000000,76.000000,48.000000,80.000000,6318.000000,19.000000,63.200001,-0.174512,-0.273177,10.000000,11.000000,12.000000,27.240000,27.620000,27.970000,-37.184082,0.220145,20.000000,21.000000,22.000000,23.000000
20:33:51.752,17.310,1.596048,52.310000,2432.000000,290.000000,87.000000,61.000000,-158.000000,7250.000000,22.000000,72.500000,-0.075848,-0.273177,10.000000,11.000000,12.000000,27.240000,27.620000,27.980000,-47.050506,0.220145,20.000000,21.000000,22.000000,23.000000
20:33:51.862,17.420,1.596048,52.310000,2432.000000,290.000000,87.000000,61.000000,-158.000000,7250.000000,22.000000,72.500000,-0.075848,-0.174512,10.000000,11.000000,12.000000,27.240000,27.620000,27.980000,-27.317659,0.220145,20.000000,21.000000,22.000000,23.000000
20:33:51.971,17.529,1.781410,24.000000,3062.000000,324.000000,97.000000,73.000000,-142.000000,8092.000000,24.000000,80.900002,-0.075848,-0.174512,10.000000,11.000000,12.000000,27.240000,27.620000,27.980000,-27.317659,0.220145,20.000000,21.000000,22.000000,23.000000
20:33:52.079,17.637,1.781410,24.000000,3062.000000,324.000000,97.000000,73.000000,-142.000000,8092.000000,24.000000,80.900002,-0.075848,-0.174512,10.000000,11.000000,12.000000,27.240000,27.620000,27.980000,-27.317659,0.220145,20.000000,21.000000,22.000000,23.000000
20:33:52.190,17.748,1.070363,4.790000,3702.750000,353.000000,106.000000,83.000000,-129.000000,8811.000000,25.500000,88.099998,-0.075848,-0.273177,10.000000,11.000000,12.000000,27.240000,27.620000,27.980000,-27.317659,0.121480,20.000000,21.000000,22.000000,23.000000
20:33:52.299,17.857,1.939694,4.790000,3702.750000,353.000000,106.000000,83.000000,-129.000000,8811.000000,25.500000,88.099998,-0.075848,-0.174512,10.000000,11.000000,12.000000,27.240000,27.620000,27.980000,-27.317659,0.220145,20.000000,21.000000,22.000000,23.000000
20:33:52.411,17.969,2.989789,-6.000000,4206.750000,375.000000,113.000000,-165.000000,-118.000000,9378.000000,25.500000,93.800003,-0.075848,-0.273177,10.000000,11.000000,12.000000,27.240000,27.620000,27.980000,-37.184082,0.318809,20.000000,21.000000,22.000000,23.000000
20:33:52.519,18.077,2.064516,-6.000000,4206.750000,375.000000,113.000000,-165.000000,-118.000000,9378.000000,25.500000,93.800003,-0.075848,-0.273177,10.000000,11.000000,12.000000,27.240000,27.620000,27.980000,-37.184082,0.220145,20.000000,21.000000,22.000000,23.000000
20:33:52.626,18.184,3.059608,-9.250000,4404.000000,384.000000,115.000000,-162.000000,-114.000000,9597.000000,25.500000,96.000000,-0.075848,-0.174512,10.000000,11.000000,12.000000,27.240000,27.620000,27.980000,-37.184082,0.318809,20.000000,21.000000,22.000000,23.000000
20:33:52.737,18.295,3.059608,-9.250000,4404.000000,384.000000,115.000000,-162.000000,-114.000000,9597.000000,25.500000,96.000000,-0.075848,-0.174512,10.000000,11.000000,12.000000,27.240000,27.620000,27.980000,-37.184082,0.318809,20.000000,21.000000,22.000000,23.000000
20:33:52.848,18.406,2.178551,-12.960000,4674.000000,396.000000,119.000000,-157.000000,-108.000000,9896.000000,25.500000,99.000000,-0.075848,-0.273177,10.000000,11.000000,12.000000,27.250000,27.620000,27.980000,-47.050506,0.220145,20.000000,21.000000,22.000000,23.000000
20:33:52.956,18.514,0.225788,-12.960000,4674.000000,396.000000,119.000000,-157.000000,-108.000000,9896.000000,25.500000,99.000000,-0.075848,-0.273177,10.000000,11.000000,12.000000,27.240000,27.620000,27.980000,-47.050506,0.022816,20.000000,21.000000,22.000000,23.000000
20:33:53.064,18.622,2.201446,-13.840000,4812.000000,400.000000,120.000000,-156.000000,-106.000000,10000.000000,25.500000,100.000000,-0.075848,-0.273177,10.000000,11.000000,12.000000,27.240000,27.620000,27.980000,-47.050506,0.220145,20.000000,21.000000,22.000000,23.000000
20:33:53.176,18.734,2.180312,-12.960000,4742.750000,396.000000,119.000000,-157.000000,-108.000000,9904.000000,25.500000,99.000000,-0.075848,-0.273177,10.000000,11.000000,12.000000,27.240000,27.620000,27.980000,-37.184082,0.220145,20.000000,21.000000,22.000000,23.000000
20:33:53.281,18.839,2.180312,-12.960000,4742.750000,396.000000,119.000000,-157.000000,-108.000000,9904.000000,25.500000,99.000000,-0.075848,-0.273177,10.000000,11.000000,12.000000,27.240000,27.620000,27.980000,-47.050506,0.220145,20.000000,21.000000,22.000000,23.000000
20:33:53.392,18.950,2.116250,-9.250000,4404.000000,385.000000,115.000000,-161.000000,-113.000000,9613.000000,25.500000,96.099998,-0.075848,-0.371841,10.000000,11.000000,12.000000,27.240000,27.620000,27.970000,-47.050506,0.220145,20.000000,21.000000,22.000000,23.000000
20:33:53.500,19.058,1.167790,-9.250000,4404.000000,385.000000,115.000000,-161.000000,-113.000000,9613.000000,25.500000,96.099998,-0.075848,-0.174512,10.000000,11.000000,12.000000,27.240000,27.620000,27.970000,-37.184082,0.121480,20.000000,21.000000,22.000000,23.000000
20:33:53.612,19.170,2.913275,-1.440000,3950.750000,366.000000,110.000000,-168.000000,-122.000000,9138.000000,25.500000,91.400002,-0.075848,-0.273177,10.000000,11.000000,12.000000,27.240000,27.620000,27.970000,-47.050506,0.318809,20.000000,21.000000,22.000000,23.000000
20:33:53.724,19.282,0.208494,-1.440000,3950.750000,366.000000,110.000000,-168.000000,-122.000000,9138.000000,25.500000,91.400002,-0.174512,-0.273177,10.000000,11.000000,12.000000,27.240000,27.610000,27.970000,-47.050506,0.022816,20.000000,21.000000,22.000000,23.000000
20:33:53.831,19.389,1.870789,13.110000,3404.000000,340.000000,102.000000,79.000000,-135.000000,8498.000000,25.000000,85.000000,-0.174512,-0.273177,10.000000,11.000000,12.000000,27.240000,27.620000,27.970000,-47.050506,0.220145,20.000000,21.000000,22.000000,23.000000
20:33:53.940,19.498,1.870789,13.110000,3404.000000,340.000000,102.000000,79.000000,-135.000000,8498.000000,25.000000,85.000000,-0.075848,-0.174512,10.000000,11.000000,12.000000,27.240000,27.620000,27.970000,-37.184082,0.220145,20.000000,21.000000,22.000000,23.000000
20:33:54.048,19.606,1.788454,22.710000,3117.750000,325.000000,97.000000,74.000000,-142.000000,8124.000000,24.000000,81.199997,-0.371841,-0.371841,10.000000,11.000000,12.000000,27.240000,27.620000,27.970000,-37.184082,0.220145,20.000000,21.000000,22.000000,23.000000
20:33:54.157,19.715,-0.616190,22.710000,3117.750000,325.000000,97.000000,74.000000,-142.000000,8124.000000,24.000000,81.199997,0.022816,-0.174512,10.000000,11.000000,12.000000,27.240000,27.620000,27.970000,-37.184082,-0.075848,20.000000,21.000000,22.000000,23.000000
20:33:54.266,19.824,1.603973,50.640000,2432.000000,292.000000,87.000000,62.000000,-158.000000,7286.000000,22.000000,72.900002,-0.075848,-0.273177,10.000000,11.000000,12.000000,27.240000,27.620000,27.970000,-37.184082,0.220145,20.000000,21.000000,22.000000,23.000000
20:33:54.377,19.935,1.399459,92.000000,1830.750000,255.000000,76.000000,49.000000,81.000000,6357.000000,19.000000,63.599998,-0.075848,-0.174512,10.000000,11.000000,12.000000,27.240000,27.620000,27.970000,-27.317659,0.220145,20.000000,21.000000,22.000000,23.000000
20:33:54.489,20.047,1.399459,92.000000,1830.750000,255.000000,76.000000,49.000000,81.000000,6357.000000,19.000000,63.599998,-0.273177,-0.273177,10.000000,11.000000,12.000000,27.240000,27.620000,27.970000,-37.184082,0.220145,20.000000,21.000000,22.000000,23.000000
20:33:54.596,20.154,1.399459,92.000000,1830.750000,255.000000,76.000000,49.000000,81.000000,6357.000000,19.000000,63.599998,0.022816,-0.075848,10.000000,11.000000,12.000000,27.240000,27.620000,27.970000,-17.451236,0.220145,20.000000,21.000000,22.000000,23.000000
