ReadableTime,RelativeTime(s),EfficiencyFactor,PowerEstimate,TotalTemperature,Dev1_Force_1,Dev1_Force_2,Dev1_Force_3,Dev1_Force_4,ECU_CylinderTemp,ECU_ExhaustTemp,ECU_FuelPressure,ECU_IntakePressure,ECU_IntakeTemp,ECU_RotorTemp,ECU_Speed,ECU_SupplyVoltage,ECU_ThrottlePosition,SerialPort1_Modbus_Temperature_Sensor_1,SerialPort1_Modbus_Temperature_Sensor_2,SerialPort1_Modbus_Temperature_Sensor_3,SerialPort2_Modbus_Modbus_slave1_seg1,SerialPort2_Modbus_Modbus_slave1_seg2,SerialPort2_Modbus_Modbus_slave1_seg3,SerialPort2_Modbus_Modbus_slave2_seg1,SerialPort2_Modbus_Modbus_slave2_seg2,SerialPort2_Modbus_Modbus_slave2_seg3,SerialPort2_Modbus_Modbus_slave2_seg4
18:53:09.925,0.074,24.927835,9352.823705,2230.455000,,,,,-9.840000,4470.750000,387.000000,116.000000,-161.000000,-112.000000,9672.000000,25.500000,96.699997,,,,,,,20.000000,21.000000,22.000000,23.000000
18:53:10.035,0.184,24.927835,9352.823705,2230.455000,0.022816,-0.075848,-0.273177,0.220145,-9.840000,4470.750000,387.000000,116.000000,-161.000000,-112.000000,9672.000000,25.500000,96.699997,26.980000,26.710000,26.570000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:53:10.146,0.295,24.932432,8505.449718,2037.355000,0.022816,-0.075848,-0.075848,0.220145,-3.040000,4077.750000,369.000000,111.000000,-167.000000,-121.000000,9225.000000,25.500000,92.199997,26.990000,26.710000,26.570000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:53:10.254,0.403,24.932432,8505.449718,2037.355000,0.022816,-0.174512,-0.371841,0.318809,-3.040000,4077.750000,369.000000,111.000000,-167.000000,-121.000000,9225.000000,25.500000,92.199997,26.980000,26.710000,26.570000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:53:10.366,0.515,24.881503,7412.348869,1765.920000,-0.075848,-0.075848,-0.174512,0.318809,9.840000,3522.000000,345.000000,103.000000,81.000000,-132.000000,8609.000000,25.500000,86.099998,26.980000,26.710000,26.570000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:53:10.474,0.623,24.881503,7412.348869,1765.920000,-0.075848,-0.273177,-0.371841,0.220145,9.840000,3522.000000,345.000000,103.000000,81.000000,-132.000000,8609.000000,25.500000,86.099998,26.980000,26.710000,26.570000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:53:10.584,0.733,24.920635,6162.250000,1464.250000,-0.075848,-0.273177,-0.371841,0.318809,30.750000,2897.750000,314.000000,94.000000,70.000000,-147.000000,7850.000000,24.000000,78.500000,26.990000,26.710000,26.570000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:53:10.690,0.839,24.917857,4869.946213,1151.280000,-0.075848,-0.174512,-0.371841,0.318809,64.560000,2238.000000,279.000000,84.000000,58.000000,-163.000000,6977.000000,21.000000,69.800003,26.990000,26.710000,26.570000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:53:10.805,0.954,24.917857,4869.946213,1151.280000,-0.075848,-0.273177,-0.470505,0.220145,64.560000,2238.000000,279.000000,84.000000,58.000000,-163.000000,6977.000000,21.000000,69.800003,26.990000,26.710000,26.570000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:53:10.911,1.060,24.896694,3633.074954,864.595000,-0.075848,-0.273177,-0.371841,0.220145,107.190000,1622.000000,241.000000,72.000000,44.000000,74.000000,6025.000000,18.000000,60.299999,26.990000,26.720000,26.570000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
