ReadableTime,RelativeTime(s),engine_power,Force_1,Force_2,Torque,engine_force,ECU_CylinderTemp,ECU_ExhaustTemp,ECU_FuelPressure,ECU_IntakePressure,ECU_IntakeTemp,ECU_RotorTemp,ECU_Speed,ECU_SupplyVoltage,ECU_ThrottlePosition,Modbus_slave1_seg1,Modbus_slave1_seg2,Modbus_slave1_seg3,Modbus_slave2_seg1,Modbus_slave2_seg2,Modbus_slave2_seg3,Modbus_slave2_seg4,Temperature_Sensor_1,Temperature_Sensor_2,Temperature_Sensor_3
22:27:09.938,4.454,3.104241,-0.075848,-0.174512,-27.317659,0.318809,-10.960000,4538.000000,390.000000,117.000000,-160.000000,-111.000000,9737.000000,25.500000,97.400002,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.140000,25.460000,26.570000
22:27:10.047,4.563,2.143548,-0.075848,-0.273177,-27.317659,0.220145,-10.960000,4538.000000,390.000000,117.000000,-160.000000,-111.000000,9737.000000,25.500000,97.400002,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.150000,25.460000,26.570000
22:27:10.157,4.673,0.212760,0.121480,-0.174512,-27.317659,0.022816,-4.560000,4142.000000,373.000000,112.000000,-165.000000,-119.000000,9325.000000,25.500000,93.199997,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.140000,25.460000,26.570000
22:27:10.268,4.784,2.052848,-0.075848,-0.174512,-37.184082,0.220145,-4.560000,4142.000000,373.000000,112.000000,-165.000000,-119.000000,9325.000000,25.500000,93.199997,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.140000,25.460000,26.570000
22:27:10.377,4.893,4.511040,-0.174512,-0.174512,-47.050506,0.516137,6.750000,3642.000000,350.000000,105.000000,82.000000,-130.000000,8740.000000,25.500000,87.400002,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.140000,25.460000,26.570000
22:27:10.487,5.003,2.786389,-0.075848,-0.075848,-27.317659,0.318809,6.750000,3642.000000,350.000000,105.000000,82.000000,-130.000000,8740.000000,25.500000,87.400002,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.130000,25.450000,26.570000
22:27:10.598,5.114,1.847013,0.022816,-0.174512,-27.317659,0.220145,15.390000,3288.000000,336.000000,101.000000,77.000000,-137.000000,8390.000000,25.000000,83.900002,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.140000,25.460000,26.570000
22:27:10.703,5.219,2.674806,-0.075848,-0.174512,-27.317659,0.318809,15.390000,3288.000000,336.000000,101.000000,77.000000,-137.000000,8390.000000,25.000000,83.900002,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.140000,25.450000,26.570000
22:27:10.817,5.333,0.922400,0.022816,-0.174512,-27.317659,0.121480,39.510000,2685.750000,304.000000,91.000000,66.000000,-152.000000,7593.000000,23.000000,75.900002,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.140000,25.460000,26.570000
22:27:10.922,5.438,2.420715,-0.075848,-0.273177,-37.184082,0.318809,39.510000,2685.750000,304.000000,91.000000,66.000000,-152.000000,7593.000000,23.000000,75.900002,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.140000,25.450000,26.570000
22:27:11.037,5.553,1.473207,-0.075848,-0.174512,-27.317659,0.220145,75.840000,2052.000000,268.000000,80.000000,54.000000,87.000000,6692.000000,20.000000,66.900002,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.140000,25.450000,26.570000
22:27:11.141,5.657,1.824543,-0.174512,-0.174512,-27.317659,0.318809,123.360000,1464.000000,229.000000,69.000000,40.000000,69.000000,5723.000000,17.000000,57.200001,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.140000,25.460000,26.570000
22:27:11.254,5.770,1.259887,-0.174512,-0.273177,-37.184082,0.220145,123.360000,1464.000000,229.000000,69.000000,40.000000,69.000000,5723.000000,17.000000,57.200001,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.140000,25.460000,26.570000
22:27:11.360,5.876,1.506690,-0.075848,-0.174512,-27.317659,0.318809,111.710000,942.750000,189.000000,57.000000,26.000000,50.000000,4726.000000,14.000000,47.299999,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.140000,25.460000,26.570000
22:27:11.469,5.985,1.040403,0.022816,-0.075848,-17.451236,0.220145,111.710000,942.750000,189.000000,57.000000,26.000000,50.000000,4726.000000,14.000000,47.299999,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.140000,25.460000,26.570000
22:27:11.581,6.097,0.823121,0.022816,-0.174512,-27.317659,0.220145,64.560000,557.750000,150.000000,45.000000,12.000000,31.000000,3739.000000,11.000000,37.400002,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.140000,25.460000,26.570000
22:27:11.689,6.205,1.192026,-0.075848,-0.174512,-17.451236,0.318809,64.560000,557.750000,150.000000,45.000000,12.000000,31.000000,3739.000000,11.000000,37.400002,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.140000,25.460000,26.570000
22:27:11.798,6.314,0.617065,-0.075848,-0.075848,-27.317659,0.220145,29.360000,270.750000,112.000000,34.000000,-1.000000,13.000000,2803.000000,8.000000,28.000000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.140000,25.450000,26.570000
22:27:11.909,6.425,0.893621,0.022816,-0.075848,-17.451236,0.318809,29.360000,270.750000,112.000000,34.000000,-1.000000,13.000000,2803.000000,8.000000,28.000000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.140000,25.450000,26.570000
22:27:12.016,6.532,0.754302,0.022816,-0.174512,-27.317659,0.318809,16.560000,177.750000,95.000000,28.000000,-7.000000,5.000000,2366.000000,7.000000,23.700001,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.140000,25.450000,26.570000
22:27:12.128,6.644,0.520862,-0.075848,-0.174512,-17.451236,0.220145,16.560000,177.750000,95.000000,28.000000,-7.000000,5.000000,2366.000000,7.000000,23.700001,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.130000,25.450000,26.570000
22:27:12.238,6.754,0.346508,-0.075848,-0.075848,-17.451236,0.220145,-1.440000,45.750000,63.000000,19.000000,-18.000000,-10.000000,1574.000000,5.000000,15.700000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.130000,25.450000,26.570000
22:27:12.348,6.864,0.035913,0.022816,-0.174512,-27.317659,0.022816,-1.440000,45.750000,63.000000,19.000000,-18.000000,-10.000000,1574.000000,5.000000,15.700000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.130000,25.450000,26.580000
22:27:12.454,6.970,0.202313,-0.075848,-0.174512,-17.451236,0.220145,-11.490000,-9.250000,37.000000,11.000000,-27.000000,-23.000000,919.000000,3.000000,9.200000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.130000,25.450000,26.580000
22:27:12.566,7.082,0.383658,-0.075848,-0.174512,-27.317659,0.417473,-11.490000,-9.250000,37.000000,11.000000,-27.000000,-23.000000,919.000000,3.000000,9.200000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.130000,25.450000,26.580000
22:27:12.673,7.189,0.093782,-0.075848,-0.075848,-17.451236,0.220145,-16.000000,-18.000000,17.000000,5.000000,-34.000000,-32.000000,426.000000,1.000000,4.300000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.130000,25.450000,26.580000
22:27:12.783,7.299,0.036982,0.022816,-0.174512,-27.317659,0.318809,-17.610000,-18.000000,5.000000,1.000000,-38.000000,-38.000000,116.000000,0.000000,1.200000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.130000,25.450000,26.580000
22:27:12.891,7.407,0.014092,0.022816,-0.174512,-37.184082,0.121480,-17.610000,-18.000000,5.000000,1.000000,-38.000000,-38.000000,116.000000,0.000000,1.200000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.130000,25.450000,26.580000
22:27:13.001,7.517,0.000220,-0.075848,-0.371841,-27.317659,0.220145,-18.000000,-18.000000,0.000000,0.000000,-40.000000,-40.000000,1.000000,0.000000,0.000000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.130000,25.450000,26.580000
22:27:13.112,7.628,0.000220,-0.075848,-0.174512,-27.317659,0.220145,-18.000000,-18.000000,0.000000,0.000000,-40.000000,-40.000000,1.000000,0.000000,0.000000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.130000,25.450000,26.580000
22:27:13.223,7.739,0.018492,-0.075848,-0.174512,-37.184082,0.220145,-17.760000,-18.000000,4.000000,1.000000,-39.000000,-38.000000,84.000000,0.000000,0.800000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.130000,25.450000,26.580000
22:27:13.332,7.848,0.018492,-0.075848,-0.174512,-37.184082,0.220145,-17.760000,-18.000000,4.000000,1.000000,-39.000000,-38.000000,84.000000,0.000000,0.800000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.130000,25.450000,26.580000
22:27:13.441,7.957,0.024296,-0.075848,-0.273177,-17.451236,0.121480,-17.250000,-18.000000,8.000000,2.000000,-37.000000,-36.000000,200.000000,1.000000,2.000000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.130000,25.450000,26.580000
22:27:13.550,8.066,-0.015170,-0.075848,-0.273177,-47.050506,-0.075848,-17.250000,-18.000000,8.000000,2.000000,-37.000000,-36.000000,200.000000,1.000000,2.000000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.130000,25.450000,26.580000
22:27:13.658,8.174,0.069730,0.022816,-0.174512,-37.184082,0.121480,-15.010000,-18.000000,23.000000,7.000000,-32.000000,-29.000000,574.000000,2.000000,5.700000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.130000,25.450000,26.580000
22:27:13.768,8.284,0.069730,-0.075848,-0.174512,-27.317659,0.121480,-15.010000,-18.000000,23.000000,7.000000,-32.000000,-29.000000,574.000000,2.000000,5.700000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.130000,25.450000,26.580000
22:27:13.875,8.391,0.247663,-0.075848,-0.273177,-27.317659,0.220145,-8.640000,2.000000,45.000000,13.000000,-24.000000,-19.000000,1125.000000,3.000000,11.200000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.130000,25.450000,26.580000
22:27:13.985,8.501,0.402865,-0.075848,-0.174512,-27.317659,0.220145,3.840000,81.750000,73.000000,22.000000,-14.000000,-5.000000,1830.000000,5.000000,18.299999,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.130000,25.440000,26.580000
22:27:14.097,8.613,0.583420,-0.075848,-0.174512,-47.050506,0.318809,3.840000,81.750000,73.000000,22.000000,-14.000000,-5.000000,1830.000000,5.000000,18.299999,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.130000,25.440000,26.580000
22:27:14.204,8.720,0.848350,-0.075848,-0.273177,-37.184082,0.318809,25.310000,237.750000,107.000000,32.000000,-3.000000,11.000000,2661.000000,8.000000,26.600000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.130000,25.440000,26.580000
22:27:14.313,8.829,0.585805,-0.075848,-0.174512,-37.184082,0.220145,25.310000,237.750000,107.000000,32.000000,-3.000000,11.000000,2661.000000,8.000000,26.600000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.130000,25.440000,26.570000
22:27:14.424,8.940,0.435628,-0.075848,-0.273177,-47.050506,0.121480,57.440000,488.000000,144.000000,43.000000,10.000000,28.000000,3586.000000,11.000000,35.900002,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.130000,25.440000,26.570000
22:27:14.534,9.050,0.435628,-0.075848,-0.174512,-27.317659,0.121480,57.440000,488.000000,144.000000,43.000000,10.000000,28.000000,3586.000000,11.000000,35.900002,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.130000,25.440000,26.570000
22:27:14.641,9.157,1.005400,-0.075848,-0.174512,-37.184082,0.220145,102.750000,881.750000,183.000000,55.000000,24.000000,47.000000,4567.000000,14.000000,45.700001,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.130000,25.440000,26.570000
22:27:14.754,9.270,0.554801,-0.075848,-0.174512,-27.317659,0.121480,102.750000,881.750000,183.000000,55.000000,24.000000,47.000000,4567.000000,14.000000,45.700001,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.130000,25.440000,26.570000
22:27:14.863,9.379,1.115252,-0.075848,-0.174512,-27.317659,0.220145,130.590000,1104.000000,203.000000,61.000000,31.000000,56.000000,5066.000000,15.000000,50.700001,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.130000,25.440000,26.580000
22:27:14.969,9.485,1.615085,-0.075848,-0.174512,-37.184082,0.318809,130.590000,1104.000000,203.000000,61.000000,31.000000,56.000000,5066.000000,15.000000,50.700001,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.130000,25.440000,26.580000
22:27:15.078,9.594,1.333636,-0.075848,-0.075848,-37.184082,0.220145,107.190000,1622.000000,243.000000,73.000000,45.000000,75.000000,6058.000000,18.000000,60.599998,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.130000,25.440000,26.580000
22:27:15.190,9.706,0.138220,0.022816,-0.075848,-27.317659,0.022816,107.190000,1622.000000,243.000000,73.000000,45.000000,75.000000,6058.000000,18.000000,60.599998,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.130000,25.440000,26.580000
22:27:15.298,9.814,1.542773,-0.075848,-0.174512,-37.184082,0.220145,62.750000,2238.000000,281.000000,84.000000,58.000000,-163.000000,7008.000000,21.000000,70.099998,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.130000,25.440000,26.590000
22:27:15.407,9.923,0.957022,-0.075848,-0.273177,-37.184082,0.121480,30.750000,2897.750000,315.000000,95.000000,70.000000,-146.000000,7878.000000,24.000000,78.800003,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.130000,25.440000,26.590000
22:27:15.518,10.034,1.734299,0.022816,-0.273177,-37.184082,0.220145,30.750000,2897.750000,315.000000,95.000000,70.000000,-146.000000,7878.000000,24.000000,78.800003,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.130000,25.440000,26.590000
22:27:15.630,10.146,1.900508,-0.075848,-0.273177,-37.184082,0.220145,8.790000,3522.000000,346.000000,104.000000,81.000000,-132.000000,8633.000000,25.500000,86.300003,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.130000,25.440000,26.590000
22:27:15.735,10.251,1.900508,-0.075848,-0.273177,-47.050506,0.220145,8.790000,3522.000000,346.000000,104.000000,81.000000,-132.000000,8633.000000,25.500000,86.300003,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.130000,25.440000,26.590000
22:27:15.847,10.363,1.122843,-0.075848,-0.174512,-47.050506,0.121480,-3.810000,4077.750000,370.000000,111.000000,-167.000000,-120.000000,9243.000000,25.500000,92.400002,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.130000,25.440000,26.590000
22:27:15.956,10.472,2.034796,-0.075848,-0.273177,-47.050506,0.220145,-3.810000,4077.750000,370.000000,111.000000,-167.000000,-120.000000,9243.000000,25.500000,92.400002,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.130000,25.440000,26.590000
22:27:16.063,10.579,-0.734513,-0.075848,-0.371841,-37.184082,-0.075848,-10.410000,4470.750000,388.000000,116.000000,-160.000000,-112.000000,9684.000000,25.500000,96.800003,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.130000,25.440000,26.580000
