ReadableTime,RelativeTime(s),engine_power,Force_1,Force_2,Torque,engine_force,ECU_CylinderTemp,ECU_ExhaustTemp,ECU_FuelPressure,ECU_IntakePressure,ECU_IntakeTemp,ECU_RotorTemp,ECU_Speed,ECU_SupplyVoltage,ECU_ThrottlePosition,Modbus_slave1_seg1,Modbus_slave1_seg2,Modbus_slave1_seg3,Modbus_slave2_seg1,Modbus_slave2_seg2,Modbus_slave2_seg3,Modbus_slave2_seg4,Temperature_Sensor_1,Temperature_Sensor_2,Temperature_Sensor_3
22:12:25.766,1.805,0.359616,-0.075848,-0.174512,-27.317659,0.318809,-8.640000,2.000000,45.000000,14.000000,-24.000000,-19.000000,1128.000000,3.000000,11.300000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.230000,25.510000,26.850000
22:12:25.877,1.916,0.248323,-0.075848,-0.174512,-37.184082,0.220145,-8.640000,2.000000,45.000000,14.000000,-24.000000,-19.000000,1128.000000,3.000000,11.300000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.230000,25.510000,26.850000
22:12:25.985,2.024,0.183953,-0.075848,-0.174512,-27.317659,0.318809,-15.010000,-18.000000,23.000000,7.000000,-32.000000,-29.000000,577.000000,2.000000,5.800000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.230000,25.510000,26.850000
22:12:26.095,2.134,0.127023,-0.075848,-0.174512,-17.451236,0.220145,-15.010000,-18.000000,23.000000,7.000000,-32.000000,-29.000000,577.000000,2.000000,5.800000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.230000,25.520000,26.850000
22:12:26.204,2.243,0.080573,-0.075848,-0.174512,-27.317659,0.220145,-16.560000,-18.000000,15.000000,4.000000,-35.000000,-33.000000,366.000000,1.000000,3.700000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.230000,25.520000,26.850000
22:12:26.318,2.357,0.044462,-0.075848,-0.273177,-37.184082,0.121480,-16.560000,-18.000000,15.000000,4.000000,-35.000000,-33.000000,366.000000,1.000000,3.700000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.230000,25.520000,26.850000
22:12:26.423,2.462,0.027099,0.022816,-0.174512,-37.184082,0.318809,-17.760000,-18.000000,4.000000,1.000000,-39.000000,-38.000000,85.000000,0.000000,0.900000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.230000,25.520000,26.850000
22:12:26.532,2.571,0.027099,0.022816,-0.174512,-37.184082,0.318809,-17.760000,-18.000000,4.000000,1.000000,-39.000000,-38.000000,85.000000,0.000000,0.900000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.230000,25.520000,26.860000
22:12:26.642,2.681,0.000319,-0.075848,-0.075848,-7.584813,0.318809,-18.000000,-18.000000,0.000000,0.000000,-40.000000,-40.000000,1.000000,0.000000,0.000000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.230000,25.510000,26.860000
22:12:26.755,2.794,0.036663,-0.075848,-0.174512,-27.317659,0.318809,-17.610000,-18.000000,5.000000,1.000000,-38.000000,-38.000000,115.000000,0.000000,1.200000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.220000,25.510000,26.860000
22:12:26.866,2.905,0.036663,-0.075848,-0.174512,-7.584813,0.318809,-17.610000,-18.000000,5.000000,1.000000,-38.000000,-38.000000,115.000000,0.000000,1.200000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.220000,25.510000,26.860000
22:12:26.975,3.014,0.093341,-0.075848,-0.174512,-37.184082,0.220145,-16.000000,-18.000000,17.000000,5.000000,-34.000000,-32.000000,424.000000,1.000000,4.200000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.220000,25.510000,26.860000
22:12:27.078,3.117,0.093341,-0.075848,-0.075848,-27.317659,0.220145,-16.000000,-18.000000,17.000000,5.000000,-34.000000,-32.000000,424.000000,1.000000,4.200000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.230000,25.510000,26.860000
22:12:27.190,3.229,0.472782,0.022816,-0.075848,-27.317659,0.516137,-11.490000,-9.250000,37.000000,11.000000,-27.000000,-23.000000,916.000000,3.000000,9.200000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.230000,25.510000,26.860000
22:12:27.298,3.337,0.292029,-0.075848,-0.174512,-27.317659,0.318809,-11.490000,-9.250000,37.000000,11.000000,-27.000000,-23.000000,916.000000,3.000000,9.200000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.220000,25.510000,26.860000
22:12:27.408,3.447,0.345847,-0.075848,-0.174512,-27.317659,0.220145,-1.440000,45.750000,63.000000,19.000000,-18.000000,-10.000000,1571.000000,5.000000,15.700000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.220000,25.510000,26.860000
22:12:27.517,3.556,0.345847,-0.075848,-0.273177,-37.184082,0.220145,-1.440000,45.750000,63.000000,19.000000,-18.000000,-10.000000,1571.000000,5.000000,15.700000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.220000,25.510000,26.860000
22:12:27.626,3.665,0.621996,-0.174512,-0.273177,-17.451236,0.318809,6.750000,92.000000,78.000000,23.000000,-13.000000,-3.000000,1951.000000,6.000000,19.500000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.220000,25.510000,26.860000
22:12:27.734,3.773,0.621996,-0.075848,-0.075848,-17.451236,0.318809,6.750000,92.000000,78.000000,23.000000,-13.000000,-3.000000,1951.000000,6.000000,19.500000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.220000,25.510000,26.860000
22:12:27.844,3.883,0.616185,-0.075848,-0.174512,-27.317659,0.220145,29.360000,270.750000,112.000000,34.000000,-1.000000,13.000000,2799.000000,8.000000,28.000000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.220000,25.510000,26.860000
22:12:27.956,3.995,1.190751,-0.075848,-0.075848,-17.451236,0.318809,64.560000,557.750000,150.000000,45.000000,12.000000,31.000000,3735.000000,11.000000,37.299999,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.220000,25.510000,26.860000
22:12:28.067,4.106,0.822240,-0.075848,-0.075848,-17.451236,0.220145,64.560000,557.750000,150.000000,45.000000,12.000000,31.000000,3735.000000,11.000000,37.299999,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.220000,25.510000,26.860000
22:12:28.173,4.212,0.573509,-0.075848,-0.075848,2.281610,0.121480,111.710000,942.750000,189.000000,57.000000,26.000000,50.000000,4721.000000,14.000000,47.200001,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.220000,25.510000,26.860000
22:12:28.283,4.322,1.970890,-0.075848,-0.174512,-27.317659,0.417473,111.710000,942.750000,189.000000,57.000000,26.000000,50.000000,4721.000000,14.000000,47.200001,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.220000,25.510000,26.850000
22:12:28.391,4.430,0.694625,-0.075848,-0.075848,-27.317659,0.121480,123.360000,1425.750000,229.000000,69.000000,40.000000,69.000000,5718.000000,17.000000,57.200001,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.220000,25.510000,26.850000
22:12:28.503,4.542,1.258787,-0.075848,-0.174512,-17.451236,0.220145,123.360000,1425.750000,229.000000,69.000000,40.000000,69.000000,5718.000000,17.000000,57.200001,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.220000,25.510000,26.850000
22:12:28.614,4.653,1.472107,0.022816,-0.075848,-7.584813,0.220145,75.840000,2052.000000,268.000000,80.000000,54.000000,87.000000,6687.000000,20.000000,66.900002,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.220000,25.510000,26.850000
22:12:28.721,4.760,3.451410,0.022816,-0.075848,-17.451236,0.516137,75.840000,2052.000000,268.000000,80.000000,54.000000,87.000000,6687.000000,20.000000,66.900002,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.220000,25.510000,26.850000
22:12:28.829,4.868,2.419440,-0.075848,-0.174512,-27.317659,0.318809,39.510000,2685.750000,304.000000,91.000000,66.000000,-152.000000,7589.000000,23.000000,75.900002,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.220000,25.510000,26.850000
22:12:28.938,4.977,2.419440,-0.075848,-0.075848,-17.451236,0.318809,39.510000,2685.750000,304.000000,91.000000,66.000000,-152.000000,7589.000000,23.000000,75.900002,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.220000,25.510000,26.850000
22:12:29.047,5.086,1.761817,-0.075848,-0.174512,-27.317659,0.220145,26.640000,3006.750000,320.000000,96.000000,72.000000,-144.000000,8003.000000,24.000000,80.000000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.220000,25.510000,26.850000
22:12:29.162,5.201,1.761817,-0.075848,-0.174512,-17.451236,0.220145,26.640000,3006.750000,320.000000,96.000000,72.000000,-144.000000,8003.000000,24.000000,80.000000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.210000,25.510000,26.850000
22:12:29.267,5.306,1.923403,0.022816,-0.174512,-27.317659,0.220145,6.750000,3642.000000,350.000000,105.000000,82.000000,-130.000000,8737.000000,25.500000,87.400002,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.210000,25.510000,26.860000
22:12:29.377,5.416,2.052408,-0.075848,-0.174512,-27.317659,0.220145,-4.560000,4142.000000,373.000000,112.000000,-165.000000,-119.000000,9323.000000,25.500000,93.199997,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.210000,25.510000,26.860000
22:12:29.485,5.524,2.052408,-0.075848,-0.174512,-17.451236,0.220145,-4.560000,4142.000000,373.000000,112.000000,-165.000000,-119.000000,9323.000000,25.500000,93.199997,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.210000,25.510000,26.860000
22:12:29.595,5.634,2.143328,0.022816,-0.174512,-17.451236,0.220145,-10.960000,4538.000000,390.000000,117.000000,-160.000000,-111.000000,9736.000000,25.500000,97.400002,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.210000,25.510000,26.860000
22:12:29.704,5.743,2.143328,-0.075848,-0.174512,-27.317659,0.220145,-10.960000,4538.000000,390.000000,117.000000,-160.000000,-111.000000,9736.000000,25.500000,97.400002,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.210000,25.500000,26.860000
22:12:29.817,5.856,2.192640,-0.075848,-0.174512,-37.184082,0.220145,-13.410000,4742.750000,399.000000,120.000000,-157.000000,-107.000000,9960.000000,25.500000,99.599998,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.210000,25.500000,26.860000
22:12:29.924,5.963,5.140727,0.022816,-0.174512,-27.317659,0.516137,-13.410000,4742.750000,399.000000,120.000000,-157.000000,-107.000000,9960.000000,25.500000,99.599998,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.210000,25.500000,26.860000
22:12:30.032,6.071,2.198584,-0.273177,-0.273177,-27.317659,0.220145,-13.840000,4812.000000,400.000000,120.000000,-156.000000,-106.000000,9987.000000,25.500000,99.900002,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.210000,25.500000,26.860000
22:12:30.141,6.180,2.198584,-0.075848,-0.075848,-37.184082,0.220145,-13.840000,4812.000000,400.000000,120.000000,-156.000000,-106.000000,9987.000000,25.500000,99.900002,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.210000,25.500000,26.860000
22:12:30.251,6.290,2.160499,-0.075848,-0.174512,-47.050506,0.220145,-12.000000,4605.750000,393.000000,118.000000,-159.000000,-110.000000,9814.000000,25.500000,98.099998,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.220000,25.500000,26.860000
22:12:30.361,6.400,1.192208,-0.075848,-0.174512,-37.184082,0.121480,-12.000000,4605.750000,393.000000,118.000000,-159.000000,-110.000000,9814.000000,25.500000,98.099998,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.220000,25.500000,26.860000
22:12:30.470,6.509,3.078099,0.022816,-0.075848,-27.317659,0.318809,-9.840000,4470.750000,386.000000,116.000000,-161.000000,-113.000000,9655.000000,25.500000,96.599998,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.220000,25.500000,26.850000
22:12:30.580,6.619,6.888512,-0.075848,-0.174512,-37.184082,0.713466,-9.840000,4470.750000,386.000000,116.000000,-161.000000,-113.000000,9655.000000,25.500000,96.599998,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.220000,25.500000,26.860000
22:12:30.688,6.727,2.933041,-0.075848,-0.174512,-37.184082,0.318809,-3.040000,4014.000000,368.000000,110.000000,-167.000000,-121.000000,9200.000000,25.500000,92.000000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.220000,25.500000,26.860000
22:12:30.797,6.836,2.734742,0.121480,-0.174512,-27.317659,0.318809,10.910000,3462.750000,343.000000,103.000000,80.000000,-133.000000,8578.000000,25.500000,85.800003,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.220000,25.500000,26.850000
