ReadableTime,RelativeTime(s),Dev1_Strain_Gauge_1,Dev1_Strain_Gauge_2,Dev1_Temperature_TC1,Dev1_Vibration_X,Dev1_Vibration_Y,SerialPort1_Modbus_Temperature_Sensor_1,SerialPort1_Modbus_Temperature_Sensor_2,SerialPort2_Modbus_Modbus_slave1_seg1,SerialPort2_Modbus_Modbus_slave1_seg2,SerialPort2_Modbus_Modbus_slave1_seg3,SerialPort2_Modbus_Modbus_slave2_seg1,SerialPort2_Modbus_Modbus_slave2_seg2,SerialPort2_Modbus_Modbus_slave2_seg3,SerialPort2_Modbus_Modbus_slave2_seg4
23:27:31.859,3.679,1.581132,-9.100064,-0.003792,-0.018592,-0.018592,25.970000,25.770000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:31.973,3.793,3.531426,-9.100041,0.001141,-0.013659,-0.018592,25.970000,25.780000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:32.083,3.903,1.095992,-9.100018,0.001141,-0.018592,-0.023525,25.970000,25.770000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:32.188,4.008,1.581132,-9.100018,-0.003792,-0.023525,-0.028458,25.970000,25.770000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:32.296,4.116,1.581132,-9.100018,0.001141,-0.018592,-0.018592,25.970000,25.770000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:32.409,4.229,1.581132,-9.099995,0.006074,-0.008726,-0.023525,25.970000,25.780000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:32.515,4.335,2.067245,-9.100018,0.001141,-0.013659,-0.018592,25.970000,25.780000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:32.625,4.445,1.581132,-9.100041,-0.003792,-0.023525,-0.018592,25.970000,25.780000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:32.734,4.554,38.514246,-9.098464,0.321800,0.297134,0.282334,25.970000,25.780000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:32.849,4.669,48.085537,-9.098070,0.400731,0.371132,0.356332,25.970000,25.780000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:32.952,4.772,84.745448,-9.096679,0.691790,0.647392,0.622725,25.970000,25.780000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:33.061,4.881,209.218795,-9.092807,1.486037,1.416973,1.367640,25.970000,25.780000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:33.172,4.992,458.592634,-9.086801,2.724274,2.620676,2.531878,25.970000,25.780000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:33.285,5.105,602.368005,-9.083880,3.321192,3.197862,3.089331,25.970000,25.780000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:33.396,5.216,589.385885,-9.084112,3.271860,3.148530,3.039999,25.970000,25.780000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:33.500,5.320,528.486667,-9.085271,3.035066,2.916669,2.813071,25.970000,25.780000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:33.609,5.429,421.029473,-9.087590,2.561478,2.462813,2.374016,25.970000,25.780000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:33.723,5.543,1.095992,-9.100041,-0.003792,-0.018592,-0.023525,25.970000,25.780000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:33.832,5.652,1.581132,-9.100041,-0.003792,-0.018592,-0.028458,25.970000,25.770000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:33.939,5.759,1.581132,-9.100018,0.001141,-0.018592,-0.028458,25.970000,25.770000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:34.048,5.868,2.067245,-9.100018,0.001141,-0.018592,-0.028458,25.970000,25.770000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:34.159,5.979,1.581132,-9.100041,-0.003792,-0.013659,-0.018592,25.970000,25.770000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:34.269,6.089,1.581132,-9.099948,0.011007,-0.013659,-0.028458,25.970000,25.770000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:34.376,6.196,1.581132,-9.100064,-0.008726,-0.023525,-0.028458,25.970000,25.770000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:34.486,6.306,0.128632,-9.100041,0.001141,-0.018592,-0.023525,25.970000,25.770000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:34.594,6.414,1.581132,-9.100018,-0.003792,-0.018592,-0.028458,25.970000,25.770000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:34.703,6.523,1.581132,-9.100018,-0.003792,-0.018592,-0.028458,25.970000,25.770000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:34.812,6.632,1.581132,-9.100018,0.001141,-0.018592,-0.023525,25.970000,25.770000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:34.922,6.742,1.581132,-9.100041,0.001141,-0.018592,-0.023525,25.970000,25.770000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:35.033,6.853,1.581132,-9.100018,0.001141,-0.008726,-0.023525,25.970000,25.770000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:35.141,6.961,1.581132,-9.100041,-0.003792,-0.018592,-0.023525,25.970000,25.770000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:35.252,7.072,3.531426,-9.099995,0.006074,-0.008726,-0.013659,25.970000,25.770000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:35.360,7.180,29.762967,-9.098789,0.257668,0.228069,0.223135,25.970000,25.770000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:35.469,7.289,87.910980,-9.096586,0.711523,0.676991,0.647392,25.970000,25.770000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:35.584,7.404,280.740135,-9.090906,1.880694,1.796830,1.727765,25.970000,25.770000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:35.690,7.510,480.006195,-9.086338,2.813071,2.709474,2.605877,25.970000,25.770000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:35.796,7.616,577.686172,-9.084367,3.227461,3.099198,2.995600,25.970000,25.770000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:35.910,7.730,605.929025,-9.083833,3.331059,3.207728,3.109064,25.970000,25.770000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:36.014,7.834,491.949630,-9.086175,2.852537,2.748940,2.650275,25.970000,25.780000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:36.125,7.945,266.739942,-9.091207,1.816563,1.742565,1.688299,25.960000,25.780000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:36.233,8.053,1.581132,-9.100041,-0.003792,-0.013659,-0.018592,25.960000,25.780000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:36.348,8.168,1.581132,-9.100018,0.001141,-0.013659,-0.013659,25.960000,25.780000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:36.452,8.272,1.095992,-9.100018,0.001141,-0.018592,-0.013659,25.970000,25.780000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:36.561,8.381,1.581132,-9.100041,-0.003792,-0.018592,-0.023525,25.970000,25.780000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:36.672,8.492,1.581132,-9.100018,0.001141,-0.013659,-0.018592,25.970000,25.780000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:36.784,8.604,1.581132,-9.100041,0.001141,-0.008726,-0.008726,25.970000,25.780000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:36.893,8.713,2.067245,-9.100041,-0.003792,-0.018592,-0.013659,25.970000,25.780000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:37.000,8.820,2.067245,-9.100018,0.001141,-0.013659,-0.018592,25.970000,25.780000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:37.110,8.930,1.095992,-9.100018,-0.003792,-0.013659,-0.018592,25.970000,25.780000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:37.218,9.038,0.128632,-9.099995,0.006074,-0.013659,-0.018592,25.970000,25.780000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:37.330,9.150,2.067245,-9.100018,-0.003792,-0.018592,-0.013659,25.970000,25.780000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:37.437,9.257,1.581132,-9.100018,0.001141,-0.013659,-0.013659,25.970000,25.780000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:37.547,9.367,1.581132,-9.100018,0.006074,-0.008726,-0.013659,25.970000,25.780000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:37.659,9.479,2.067245,-9.100018,0.001141,-0.008726,-0.008726,25.970000,25.780000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:37.771,9.591,2.067245,-9.100064,-0.003792,-0.008726,-0.008726,25.980000,25.780000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:37.874,9.694,2.067245,-9.099995,0.001141,-0.008726,-0.008726,25.970000,25.780000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:37.986,9.806,1.581132,-9.099995,0.006074,-0.008726,-0.008726,25.980000,25.780000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:38.097,9.917,2.067245,-9.100018,0.001141,-0.013659,-0.008726,25.980000,25.780000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:38.202,10.022,2.067245,-9.100018,0.006074,-0.008726,-0.008726,25.980000,25.780000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:38.311,10.131,3.042392,-9.099995,0.006074,-0.008726,-0.003792,25.980000,25.780000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:38.422,10.242,0.128632,-9.099995,0.006074,-0.013659,-0.013659,25.980000,25.780000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:38.533,10.353,1.581132,-9.100018,0.001141,-0.013659,-0.013659,25.970000,25.780000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:38.640,10.460,1.581132,-9.100018,0.001141,-0.013659,-0.013659,25.970000,25.780000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:38.749,10.569,1.581132,-9.100041,0.001141,-0.013659,-0.013659,25.970000,25.780000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:38.860,10.680,2.067245,-9.100041,0.001141,-0.008726,-0.013659,25.970000,25.780000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:38.972,10.792,1.581132,-9.100041,-0.003792,-0.018592,-0.018592,25.980000,25.780000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:39.078,10.898,1.581132,-9.100018,0.001141,-0.018592,-0.018592,25.970000,25.780000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:39.188,11.008,35.203313,-9.098557,0.302067,0.282334,0.267534,25.970000,25.790000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:39.297,11.117,111.421228,-9.095752,0.879252,0.829920,0.795388,25.970000,25.790000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:39.406,11.226,275.460859,-9.091045,1.846162,1.762297,1.708032,25.970000,25.790000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:39.514,11.334,367.050249,-9.088795,2.314817,2.216153,2.137221,25.980000,25.790000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:39.625,11.445,409.803481,-9.087822,2.512146,2.413481,2.329617,25.970000,25.790000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:39.734,11.554,9.475763,-9.099624,0.085005,0.065273,0.060339,25.970000,25.790000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:39.848,11.668,1.581132,-9.100111,-0.018592,-0.023525,-0.018592,25.970000,25.790000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:39.954,11.774,0.611825,-9.100018,0.001141,-0.013659,-0.018592,25.970000,25.790000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:40.061,11.881,1.581132,-9.099995,0.006074,-0.013659,-0.028458,25.970000,25.790000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:40.172,11.992,1.095992,-9.100018,0.001141,-0.018592,-0.018592,25.970000,25.790000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:40.285,12.105,1.581132,-9.100018,0.001141,-0.018592,-0.023525,25.980000,25.790000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:40.389,12.209,1.095992,-9.100018,0.001141,-0.013659,-0.018592,25.970000,25.790000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:40.500,12.320,1.581132,-9.100041,0.001141,-0.013659,-0.018592,25.970000,25.800000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:40.609,12.429,1.581132,-9.100018,0.006074,-0.013659,-0.023525,25.970000,25.800000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:40.720,12.540,1.581132,-9.100041,0.001141,-0.013659,-0.018592,25.970000,25.800000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:40.831,12.651,1.581132,-9.100018,0.006074,-0.008726,-0.018592,25.980000,25.800000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:40.938,12.758,1.581132,-9.100018,0.006074,-0.008726,-0.018592,25.980000,25.800000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:41.048,12.868,1.581132,-9.099948,0.011007,-0.013659,-0.018592,25.980000,25.800000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:41.161,12.981,1.581132,-9.100041,-0.008726,-0.018592,-0.028458,25.980000,25.800000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:41.270,13.090,1.581132,-9.100041,-0.003792,-0.018592,-0.033392,25.980000,25.790000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:41.377,13.197,1.581132,-9.100041,-0.003792,-0.023525,-0.028458,25.980000,25.800000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:41.486,13.306,1.581132,-9.100041,-0.003792,-0.023525,-0.033392,25.980000,25.790000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:41.594,13.414,2.554332,-9.100018,-0.003792,-0.018592,-0.033392,25.980000,25.790000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:41.709,13.529,1.581132,-9.100087,-0.013659,-0.023525,-0.038325,25.980000,25.790000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:41.812,13.632,4.021434,-9.100018,-0.003792,-0.018592,-0.028458,25.980000,25.790000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:41.921,13.741,0.611825,-9.100041,-0.003792,-0.023525,-0.028458,25.980000,25.790000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:42.031,13.851,1.581132,-9.100041,-0.003792,-0.018592,-0.023525,25.980000,25.800000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:42.142,13.962,2.067245,-9.100018,0.001141,-0.018592,-0.023525,25.970000,25.800000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:42.250,14.070,76.011429,-9.097120,0.598059,0.573393,0.543794,25.970000,25.800000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:42.359,14.179,222.144283,-9.092436,1.560036,1.490971,1.426839,25.970000,25.800000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:42.468,14.288,383.737554,-9.088494,2.369082,2.275351,2.196420,25.960000,25.800000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:42.584,14.404,395.686211,-9.088123,2.448014,2.349350,2.265485,25.960000,25.800000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:42.688,14.508,313.151728,-9.090071,2.048424,1.969492,1.895494,25.960000,25.800000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:42.797,14.617,77.866942,-9.096934,0.642458,0.612859,0.583260,25.960000,25.800000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:42.905,14.725,2.067245,-9.100018,0.001141,-0.013659,-0.023525,25.970000,25.800000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:43.015,14.835,0.128632,-9.100018,-0.003792,-0.013659,-0.023525,25.970000,25.800000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:43.124,14.944,2.067245,-9.100018,-0.003792,-0.018592,-0.018592,25.970000,25.800000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:43.236,15.056,1.581132,-9.100064,-0.003792,-0.023525,-0.028458,25.970000,25.800000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:43.347,15.167,1.581132,-9.100018,0.001141,-0.013659,-0.023525,25.970000,25.800000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:43.455,15.275,2.067245,-9.100018,0.001141,-0.018592,-0.018592,25.970000,25.800000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:43.563,15.383,0.611825,-9.100018,0.001141,-0.013659,-0.018592,25.970000,25.800000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:43.672,15.492,-0.353588,-9.100018,0.001141,-0.013659,-0.018592,25.970000,25.800000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:43.785,15.605,1.581132,-9.100041,0.001141,-0.018592,-0.023525,25.970000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:43.894,15.714,1.581132,-9.099948,0.011007,-0.008726,-0.023525,25.970000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:44.001,15.821,2.554332,-9.100018,0.001141,-0.013659,-0.018592,25.970000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:44.109,15.929,2.554332,-9.099948,0.015940,-0.008726,-0.003792,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:44.219,16.039,1.095992,-9.100041,-0.003792,-0.013659,-0.018592,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:44.330,16.150,2.554332,-9.100018,0.001141,-0.013659,-0.018592,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:44.438,16.258,3.042392,-9.100018,0.001141,-0.013659,-0.013659,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:44.548,16.368,2.067245,-9.099971,0.006074,-0.013659,-0.018592,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:44.656,16.476,0.611825,-9.099948,0.006074,-0.018592,-0.023525,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:44.771,16.591,44.110346,-9.098209,0.371132,0.336599,0.321800,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:44.877,16.697,9.977452,-9.099624,0.080072,0.060339,0.055406,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:44.985,16.805,0.128632,-9.100018,-0.003792,-0.013659,-0.023525,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:45.095,16.915,1.581132,-9.100018,0.001141,-0.013659,-0.018592,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:45.204,17.024,1.581132,-9.100018,0.001141,-0.013659,-0.013659,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:45.313,17.133,2.554332,-9.099995,0.006074,-0.013659,-0.013659,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
