ReadableTime,RelativeTime(s),EfficiencyFactor,PowerEstimate,TotalTemperature,Dev1_Force_1,Dev1_Force_2,Dev1_Force_3,Dev1_Force_4,ECU_CylinderTemp,ECU_ExhaustTemp,ECU_FuelPressure,ECU_IntakePressure,ECU_IntakeTemp,ECU_RotorTemp,ECU_Speed,ECU_SupplyVoltage,ECU_ThrottlePosition,SerialPort1_Modbus_Temperature_Sensor_1,SerialPort1_Modbus_Temperature_Sensor_2,SerialPort1_Modbus_Temperature_Sensor_3,SerialPort2_Modbus_Modbus_slave1_seg1,SerialPort2_Modbus_Modbus_slave1_seg2,SerialPort2_Modbus_Modbus_slave1_seg3,SerialPort2_Modbus_Modbus_slave2_seg1,SerialPort2_Modbus_Modbus_slave2_seg2,SerialPort2_Modbus_Modbus_slave2_seg3,SerialPort2_Modbus_Modbus_slave2_seg4
18:53:15.300,0.112,24.051282,88.171996,-8.480000,-0.075848,-0.174512,-0.273177,0.318809,,,,,,,,,,,,,,,,,,,
18:53:15.413,0.225,24.896450,7085.429743,1679.995000,-0.075848,-0.273177,-0.273177,0.220145,14.240000,3345.750000,337.000000,101.000000,78.000000,-136.000000,8415.000000,25.000000,84.199997,26.980000,26.710000,26.570000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:53:15.519,0.331,24.896450,7085.429743,1679.995000,0.022816,-0.174512,-0.174512,0.121480,14.240000,3345.750000,337.000000,101.000000,78.000000,-136.000000,8415.000000,25.000000,84.199997,26.980000,26.710000,26.570000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:53:15.630,0.442,24.894886,7676.387866,1823.880000,0.318809,0.022816,-0.075848,0.220145,5.760000,3642.000000,351.000000,105.000000,83.000000,-130.000000,8763.000000,25.500000,87.599998,26.980000,26.710000,26.570000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:53:15.739,0.551,24.894886,7676.387866,1823.880000,-0.075848,-0.174512,-0.470505,0.121480,5.760000,3642.000000,351.000000,105.000000,83.000000,-130.000000,8763.000000,25.500000,87.599998,26.980000,26.710000,26.570000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:53:15.850,0.662,24.912000,8725.428143,2068.355000,-0.075848,-0.273177,-0.273177,0.220145,-5.290000,4142.000000,374.000000,112.000000,-165.000000,-119.000000,9342.000000,25.500000,93.400002,26.980000,26.710000,26.570000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:53:15.961,0.773,24.912000,8725.428143,2068.355000,-0.075848,-0.371841,-0.569169,0.318809,-5.290000,4142.000000,374.000000,112.000000,-165.000000,-119.000000,9342.000000,25.500000,93.400002,26.980000,26.720000,26.570000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:53:16.067,0.879,24.930946,9504.300000,2263.520000,-0.174512,-0.371841,-0.569169,0.220145,-10.960000,4538.000000,390.000000,117.000000,-160.000000,-111.000000,9748.000000,25.500000,97.500000,26.980000,26.720000,26.570000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:53:16.176,0.988,24.912500,9925.139848,2364.670000,-0.075848,-0.273177,-0.569169,0.220145,-13.410000,4742.750000,399.000000,120.000000,-156.000000,-107.000000,9965.000000,25.500000,99.599998,26.990000,26.720000,26.570000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:53:16.284,1.096,24.912500,9925.139848,2364.670000,-0.174512,-0.273177,-0.470505,0.220145,-13.410000,4742.750000,399.000000,120.000000,-156.000000,-107.000000,9965.000000,25.500000,99.599998,26.980000,26.720000,26.560000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:53:16.398,1.210,24.897756,9964.032305,2399.080000,-0.273177,-0.371841,-0.569169,0.220145,-13.840000,4812.000000,400.000000,120.000000,-156.000000,-106.000000,9984.000000,25.500000,99.800003,26.980000,26.720000,26.560000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:53:16.503,1.315,24.897756,9964.032305,2399.080000,-0.273177,-0.371841,-0.569169,0.220145,-13.840000,4812.000000,400.000000,120.000000,-156.000000,-106.000000,9984.000000,25.500000,99.800003,26.980000,26.720000,26.560000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:53:16.614,1.426,24.946565,9607.920000,2297.130000,-0.075848,-0.371841,-0.470505,0.220145,-11.490000,4605.750000,392.000000,118.000000,-159.000000,-110.000000,9804.000000,25.500000,98.000000,26.980000,26.720000,26.560000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:53:16.722,1.534,24.946565,9607.920000,2297.130000,-0.075848,-0.273177,-0.470505,0.220145,-11.490000,4605.750000,392.000000,118.000000,-159.000000,-110.000000,9804.000000,25.500000,98.000000,26.990000,26.720000,26.560000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:53:16.832,1.644,24.886544,8894.376288,2132.655000,-0.075848,-0.273177,-0.470505,0.220145,-6.690000,4272.000000,378.000000,113.000000,-164.000000,-117.000000,9432.000000,25.500000,94.300003,26.990000,26.720000,26.560000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:53:16.941,1.753,24.886544,8894.376288,2132.655000,-0.075848,-0.273177,-0.470505,0.220145,-6.690000,4272.000000,378.000000,113.000000,-164.000000,-117.000000,9432.000000,25.500000,94.300003,26.990000,26.720000,26.570000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
