ReadableTime,RelativeTime(s),engine_power,ECU_CylinderTemp,ECU_ExhaustTemp,ECU_FuelPressure,ECU_IntakePressure,ECU_IntakeTemp,ECU_RotorTemp,ECU_Speed,ECU_SupplyVoltage,ECU_ThrottlePosition,Force_1,Force_2,Torque,engine_force,Modbus_slave1_seg1,Modbus_slave1_seg2,Modbus_slave1_seg3,Modbus_slave2_seg1,Modbus_slave2_seg2,Modbus_slave2_seg3,Modbus_slave2_seg4,Temperature_Sensor_1,Temperature_Sensor_2,Temperature_Sensor_3
21:56:06.813,0.093,2.049766,,,,,,,,,,-0.075848,-0.273177,-37.184082,0.417473,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.370000,25.500000,27.210000
21:56:06.923,0.203,-1.697656,-10.960000,4538.000000,389.000000,117.000000,-160.000000,-111.000000,9728.000000,25.500000,97.300003,-0.174512,-0.273177,-47.050506,-0.174512,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.370000,25.500000,27.210000
21:56:07.032,0.312,2.141566,-10.960000,4538.000000,389.000000,117.000000,-160.000000,-111.000000,9728.000000,25.500000,97.300003,-0.075848,-0.273177,-37.184082,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.370000,25.500000,27.210000
21:56:07.142,0.422,2.191979,-13.410000,4742.750000,399.000000,119.000000,-157.000000,-107.000000,9957.000000,25.500000,99.599998,-0.075848,-0.273177,-47.050506,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.370000,25.500000,27.210000
21:56:07.253,0.533,2.191979,-13.410000,4742.750000,399.000000,119.000000,-157.000000,-107.000000,9957.000000,25.500000,99.599998,-0.371841,-0.470505,-56.916929,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.360000,25.500000,27.210000
21:56:07.360,0.640,2.198804,-13.840000,4812.000000,400.000000,120.000000,-156.000000,-106.000000,9988.000000,25.500000,99.900002,-0.174512,-0.273177,-47.050506,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.370000,25.500000,27.210000
21:56:07.471,0.751,6.037351,-12.000000,4605.750000,393.000000,118.000000,-159.000000,-109.000000,9820.000000,25.500000,98.199997,-0.075848,-0.273177,-37.184082,0.614801,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.370000,25.500000,27.210000
21:56:07.579,0.859,3.130702,-12.000000,4605.750000,393.000000,118.000000,-159.000000,-109.000000,9820.000000,25.500000,98.199997,-0.075848,-0.273177,-37.184082,0.318809,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.370000,25.500000,27.200000
21:56:07.688,0.968,2.082568,-7.360000,4272.000000,379.000000,114.000000,-164.000000,-116.000000,9460.000000,25.500000,94.599998,-0.174512,-0.273177,-47.050506,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.370000,25.500000,27.210000
21:56:07.798,1.078,2.082568,-7.360000,4272.000000,379.000000,114.000000,-164.000000,-116.000000,9460.000000,25.500000,94.599998,-0.174512,-0.273177,-47.050506,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.370000,25.500000,27.200000
21:56:07.906,1.186,2.028192,-3.040000,4077.750000,369.000000,111.000000,-167.000000,-121.000000,9213.000000,25.500000,92.099998,0.121480,-0.174512,-37.184082,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.370000,25.500000,27.200000
21:56:08.016,1.296,2.028192,-3.040000,4077.750000,369.000000,111.000000,-167.000000,-121.000000,9213.000000,25.500000,92.099998,-0.174512,-0.371841,-66.783352,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.370000,25.500000,27.200000
21:56:08.130,1.410,1.891702,9.840000,3462.750000,344.000000,103.000000,80.000000,-133.000000,8593.000000,25.500000,85.900002,-0.075848,-0.273177,-47.050506,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.370000,25.500000,27.200000
21:56:08.237,1.517,1.891702,9.840000,3462.750000,344.000000,103.000000,80.000000,-133.000000,8593.000000,25.500000,85.900002,-0.174512,-0.273177,-56.916929,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.370000,25.500000,27.200000
21:56:08.347,1.627,1.723952,32.160000,2844.000000,313.000000,94.000000,70.000000,-147.000000,7831.000000,23.000000,78.300003,-0.174512,-0.273177,-56.916929,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.370000,25.500000,27.200000
21:56:08.453,1.733,1.723952,32.160000,2844.000000,313.000000,94.000000,70.000000,-147.000000,7831.000000,23.000000,78.300003,-0.174512,-0.371841,-56.916929,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.370000,25.500000,27.200000
21:56:08.563,1.843,2.217634,64.560000,2238.000000,278.000000,83.000000,57.000000,-164.000000,6956.000000,21.000000,69.599998,-0.174512,-0.273177,-47.050506,0.318809,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.370000,25.510000,27.210000
21:56:08.676,1.956,1.531326,64.560000,2238.000000,278.000000,83.000000,57.000000,-164.000000,6956.000000,21.000000,69.599998,-0.075848,-0.273177,-37.184082,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.370000,25.500000,27.210000
21:56:08.783,2.063,1.321528,109.440000,1622.000000,240.000000,72.000000,44.000000,74.000000,6003.000000,18.000000,60.000000,0.220145,0.022816,-27.317659,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.370000,25.500000,27.210000
21:56:08.892,2.172,0.608616,125.750000,1070.750000,201.000000,60.000000,30.000000,55.000000,5010.000000,15.000000,50.099998,-0.174512,-0.273177,-47.050506,0.121480,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.370000,25.500000,27.210000
21:56:09.005,2.285,1.102924,125.750000,1070.750000,201.000000,60.000000,30.000000,55.000000,5010.000000,15.000000,50.099998,-0.075848,-0.174512,-47.050506,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.370000,25.500000,27.210000
21:56:09.110,2.390,0.884101,75.840000,657.750000,161.000000,48.000000,16.000000,36.000000,4016.000000,12.000000,40.200001,-0.075848,-0.174512,-47.050506,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.370000,25.500000,27.200000
21:56:09.221,2.501,0.884101,75.840000,657.750000,161.000000,48.000000,16.000000,36.000000,4016.000000,12.000000,40.200001,-0.075848,-0.174512,-37.184082,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.360000,25.500000,27.200000
21:56:09.330,2.610,0.777551,55.710000,488.000000,142.000000,42.000000,9.000000,27.000000,3532.000000,11.000000,35.299999,0.022816,-0.075848,-27.317659,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.360000,25.500000,27.200000
21:56:09.439,2.719,0.777551,55.710000,488.000000,142.000000,42.000000,9.000000,27.000000,3532.000000,11.000000,35.299999,-0.075848,-0.273177,-47.050506,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.360000,25.500000,27.200000
21:56:09.547,2.827,0.574797,24.000000,222.000000,105.000000,31.000000,-3.000000,10.000000,2611.000000,8.000000,26.100000,-0.075848,-0.174512,-37.184082,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.360000,25.500000,27.200000
21:56:09.658,2.938,-0.455652,24.000000,222.000000,105.000000,31.000000,-3.000000,10.000000,2611.000000,8.000000,26.100000,-0.174512,-0.273177,-47.050506,-0.174512,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.360000,25.500000,27.200000
21:56:09.766,3.046,0.393178,2.910000,72.000000,72.000000,21.000000,-15.000000,-6.000000,1786.000000,5.000000,17.900000,-0.075848,-0.174512,-37.184082,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.360000,25.500000,27.200000
21:56:09.876,3.156,0.393178,2.910000,72.000000,72.000000,21.000000,-15.000000,-6.000000,1786.000000,5.000000,17.900000,-0.075848,-0.273177,-37.184082,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.370000,25.500000,27.200000
