ReadableTime,RelativeTime(s),SerialPort1_Modbus_Temperature_Sensor_1,SerialPort1_Modbus_Temperature_Sensor_2,SerialPort2_Modbus_Modbus_slave1_seg1,SerialPort2_Modbus_Modbus_slave1_seg2,SerialPort2_Modbus_Modbus_slave1_seg3,SerialPort2_Modbus_Modbus_slave2_seg1,SerialPort2_Modbus_Modbus_slave2_seg2,SerialPort2_Modbus_Modbus_slave2_seg3,SerialPort2_Modbus_Modbus_slave2_seg4
21:02:28.184,1.582,24.060000,23.200000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:28.293,1.691,24.060000,23.200000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:28.403,1.801,24.060000,23.200000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:28.514,1.912,24.070000,23.200000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:28.618,2.016,24.070000,23.200000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:28.728,2.126,24.070000,23.200000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:28.837,2.235,24.070000,23.200000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:28.950,2.348,24.060000,23.200000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:29.056,2.454,24.060000,23.200000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:29.168,2.566,24.060000,23.200000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:29.276,2.674,24.060000,23.200000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:29.386,2.784,24.060000,23.210000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:29.496,2.894,24.060000,23.210000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:29.605,3.003,24.060000,23.210000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:29.714,3.112,24.060000,23.210000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:29.823,3.221,24.060000,23.210000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:29.932,3.330,24.070000,23.210000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:30.042,3.440,24.070000,23.210000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:30.151,3.549,24.070000,23.210000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:30.259,3.657,24.070000,23.210000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:30.372,3.770,24.070000,23.210000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:30.480,3.878,24.070000,23.210000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:30.588,3.986,24.070000,23.210000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:30.697,4.095,24.070000,23.210000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:30.807,4.205,24.070000,23.210000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:30.916,4.314,24.070000,23.210000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:31.027,4.425,24.070000,23.210000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:31.134,4.532,24.070000,23.210000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:31.244,4.642,24.070000,23.220000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:31.353,4.751,24.070000,23.220000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:31.463,4.861,24.070000,23.220000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:31.575,4.973,24.070000,23.220000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:31.681,5.079,24.080000,23.220000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:31.793,5.191,24.080000,23.220000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:31.902,5.300,24.080000,23.230000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:32.011,5.409,24.080000,23.230000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:32.119,5.517,24.080000,23.230000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:32.230,5.628,24.090000,23.230000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:32.338,5.736,24.090000,23.240000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:32.447,5.845,24.090000,23.240000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:32.559,5.957,24.090000,23.240000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:32.666,6.064,24.090000,23.240000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:32.775,6.173,24.090000,23.240000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:32.886,6.284,24.090000,23.240000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:32.998,6.396,24.090000,23.240000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:33.104,6.502,24.090000,23.240000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:33.214,6.612,24.090000,23.250000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:33.327,6.725,24.090000,23.250000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:33.431,6.829,24.090000,23.250000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:33.541,6.939,24.090000,23.250000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:33.651,7.049,24.090000,23.250000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:33.763,7.161,24.090000,23.250000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:33.869,7.267,24.080000,23.250000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:33.978,7.376,24.080000,23.250000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:34.089,7.487,24.080000,23.260000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:34.199,7.597,24.080000,23.260000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:34.307,7.705,24.080000,23.260000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:34.418,7.816,24.080000,23.260000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:34.527,7.925,24.080000,23.250000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:34.638,8.036,24.080000,23.260000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:34.749,8.147,24.080000,23.260000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:34.855,8.253,24.080000,23.260000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:34.963,8.361,24.080000,23.260000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:35.073,8.471,24.090000,23.260000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:35.181,8.579,24.090000,23.260000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:35.293,8.691,24.090000,23.260000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:35.401,8.799,24.090000,23.260000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:35.514,8.912,24.090000,23.260000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:35.624,9.022,24.090000,23.260000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:35.730,9.128,24.090000,23.260000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:35.837,9.235,24.100000,23.260000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:35.950,9.348,24.100000,23.270000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:36.061,9.459,24.100000,23.270000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:36.168,9.566,24.100000,23.270000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:36.278,9.676,24.100000,23.270000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:36.384,9.782,24.100000,23.270000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:36.499,9.897,24.100000,23.280000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:36.603,10.001,24.100000,23.270000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:36.713,10.111,24.100000,23.280000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:36.822,10.220,24.100000,23.270000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:36.931,10.329,24.100000,23.270000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:37.042,10.440,24.100000,23.270000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:37.150,10.548,24.100000,23.270000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:37.260,10.658,24.100000,23.270000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:37.371,10.769,24.100000,23.270000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:37.478,10.876,24.090000,23.280000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:37.587,10.985,24.100000,23.280000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:37.697,11.095,24.100000,23.290000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:37.812,11.210,24.090000,23.290000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:37.916,11.314,24.090000,23.290000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:38.026,11.424,24.090000,23.290000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:38.139,11.537,24.090000,23.290000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:02:38.245,11.643,24.090000,23.290000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
