ReadableTime,RelativeTime(s),EfficiencyFactor,PowerEstimate,TotalTemperature,Dev1_Force_1,Dev1_Force_2,Dev1_Force_3,Dev1_Force_4,ECU_CylinderTemp,ECU_ExhaustTemp,ECU_FuelPressure,ECU_IntakePressure,ECU_IntakeTemp,ECU_RotorTemp,ECU_Speed,ECU_SupplyVoltage,ECU_ThrottlePosition,SerialPort1_Modbus_Temperature_Sensor_1,SerialPort1_Modbus_Temperature_Sensor_2,SerialPort1_Modbus_Temperature_Sensor_3,SerialPort2_Modbus_Modbus_slave1_seg1,SerialPort2_Modbus_Modbus_slave1_seg2,SerialPort2_Modbus_Modbus_slave1_seg3,SerialPort2_Modbus_Modbus_slave2_seg1,SerialPort2_Modbus_Modbus_slave2_seg2,SerialPort2_Modbus_Modbus_slave2_seg3,SerialPort2_Modbus_Modbus_slave2_seg4
22:46:10.661,0.106,24.903141,9046.862855,2164.870000,-0.075848,-0.075848,-0.174512,0.220145,-8.010000,4337.750000,381.000000,114.000000,-163.000000,-115.000000,9513.000000,25.500000,95.099998,,,,,,,,,,
22:46:10.769,0.214,24.903141,9046.862855,2164.870000,-0.075848,-0.174512,-0.371841,0.318809,-8.010000,4337.750000,381.000000,114.000000,-163.000000,-115.000000,9513.000000,25.500000,95.099998,26.190000,25.020000,25.110000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
22:46:10.882,0.327,24.916898,8086.505137,1913.430000,-0.174512,-0.273177,-0.371841,0.220145,1.110000,3825.750000,360.000000,108.000000,86.000000,-125.000000,8995.000000,25.500000,89.900002,26.200000,25.010000,25.110000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
22:46:10.989,0.434,24.916898,8086.505137,1913.430000,-0.075848,-0.075848,-0.174512,0.220145,1.110000,3825.750000,360.000000,108.000000,86.000000,-125.000000,8995.000000,25.500000,89.900002,26.200000,25.010000,25.110000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
22:46:11.102,0.547,24.904192,6920.575746,1624.250000,-0.075848,-0.174512,-0.371841,0.220145,17.750000,3230.750000,333.000000,100.000000,76.000000,-138.000000,8318.000000,25.000000,83.199997,26.200000,25.010000,25.110000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
22:46:11.206,0.651,24.904192,6920.575746,1624.250000,-0.075848,-0.174512,-0.273177,0.318809,17.750000,3230.750000,333.000000,100.000000,76.000000,-138.000000,8318.000000,25.000000,83.199997,26.190000,25.010000,25.110000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
22:46:11.320,0.765,24.864238,5639.258885,1338.295000,-0.075848,-0.273177,-0.273177,0.121480,42.590000,2634.000000,301.000000,90.000000,65.000000,-153.000000,7509.000000,23.000000,75.099998,26.200000,25.000000,25.110000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
22:46:11.426,0.871,24.864238,5639.258885,1338.295000,-0.174512,-0.075848,-0.371841,0.220145,42.590000,2634.000000,301.000000,90.000000,65.000000,-153.000000,7509.000000,23.000000,75.099998,26.200000,25.000000,25.110000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
22:46:11.540,0.985,24.901887,4355.340000,1020.880000,-0.075848,-0.174512,-0.273177,0.220145,79.760000,1962.000000,264.000000,79.000000,52.000000,85.000000,6599.000000,20.000000,66.000000,26.190000,24.990000,25.110000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
22:46:11.644,1.089,24.901887,4355.340000,1020.880000,-0.075848,-0.174512,-0.273177,0.220145,79.760000,1962.000000,264.000000,79.000000,52.000000,85.000000,6599.000000,20.000000,66.000000,26.190000,24.990000,25.100000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
22:46:11.753,1.198,24.893805,3167.437957,759.295000,-0.075848,-0.174512,-0.273177,0.614801,130.590000,1388.000000,225.000000,68.000000,39.000000,67.000000,5626.000000,17.000000,56.299999,26.190000,24.990000,25.100000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
22:46:11.864,1.309,24.893204,2630.663961,648.195000,-0.075848,-0.174512,-0.273177,0.220145,158.640000,1137.750000,205.000000,62.000000,32.000000,57.000000,5128.000000,15.000000,51.299999,26.200000,24.990000,25.100000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
22:46:11.979,1.424,24.893204,2630.663961,648.195000,-0.075848,-0.174512,-0.273177,0.220145,158.640000,1137.750000,205.000000,62.000000,32.000000,57.000000,5128.000000,15.000000,51.299999,26.190000,24.990000,25.100000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
22:46:12.081,1.526,24.742515,1706.515968,382.875000,0.022816,-0.075848,-0.273177,0.318809,81.750000,684.000000,166.000000,62.000000,32.000000,57.000000,4132.000000,15.000000,41.299999,26.200000,24.990000,25.100000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
22:46:12.192,1.637,24.742515,1706.515968,382.875000,-0.075848,-0.273177,-0.371841,0.516137,81.750000,684.000000,166.000000,50.000000,18.000000,39.000000,4132.000000,12.000000,41.299999,26.200000,24.990000,25.100000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
22:46:12.302,1.747,24.773438,1005.207024,202.295000,-0.075848,-0.273177,-0.371841,0.022816,42.590000,362.000000,127.000000,38.000000,4.000000,20.000000,3171.000000,10.000000,31.700001,26.200000,24.990000,25.090000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
22:46:12.414,1.859,24.773438,1005.207024,202.295000,-0.075848,-0.174512,-0.371841,0.220145,42.590000,362.000000,127.000000,38.000000,4.000000,20.000000,3171.000000,10.000000,31.700001,26.200000,24.990000,25.100000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
22:46:12.521,1.966,24.548387,520.523983,83.070000,-0.075848,-0.273177,-0.470505,0.318809,15.390000,150.750000,92.000000,27.000000,-8.000000,3.000000,2283.000000,7.000000,22.799999,26.190000,24.990000,25.090000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
22:46:12.631,2.076,24.548387,520.523983,83.070000,-0.075848,-0.273177,-0.371841,0.417473,15.390000,150.750000,92.000000,27.000000,-8.000000,3.000000,2283.000000,7.000000,22.799999,26.200000,24.990000,25.090000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
22:46:12.738,2.183,24.655738,225.600000,17.875000,-0.075848,-0.371841,-0.470505,0.220145,-2.250000,38.000000,60.000000,18.000000,-19.000000,-11.000000,1504.000000,5.000000,15.000000,26.200000,24.990000,25.090000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
22:46:12.848,2.293,24.655738,225.600000,17.875000,-0.075848,-0.273177,-0.470505,0.713466,-2.250000,38.000000,60.000000,18.000000,-19.000000,-11.000000,1504.000000,5.000000,15.000000,26.190000,24.990000,25.090000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
22:46:12.956,2.401,23.972222,74.218003,-10.625000,0.121480,-0.075848,-0.371841,0.220145,-12.000000,-9.250000,35.000000,10.000000,-28.000000,-24.000000,863.000000,3.000000,8.600000,26.190000,24.990000,25.090000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
