ReadableTime,RelativeTime(s),engine_power,Force_1,Force_2,Torque,engine_force,ECU_CylinderTemp,ECU_ExhaustTemp,ECU_FuelPressure,ECU_IntakePressure,ECU_IntakeTemp,ECU_RotorTemp,ECU_Speed,ECU_SupplyVoltage,ECU_ThrottlePosition,Modbus_slave1_seg1,Modbus_slave1_seg2,Modbus_slave1_seg3,Modbus_slave2_seg1,Modbus_slave2_seg2,Modbus_slave2_seg3,Modbus_slave2_seg4,Temperature_Sensor_1,Temperature_Sensor_2,Temperature_Sensor_3
20:20:05.204,1.114,0.291072,-0.174512,-0.273177,-47.050506,0.220145,,,,,,,,,,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.170000,27.590000,27.880000
20:20:05.317,1.227,0.291072,-0.075848,-0.273177,-47.050506,0.220145,,,,,,,,,,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.170000,27.590000,27.870000
20:20:05.424,1.334,0.291072,-0.273177,-0.371841,-47.050506,0.220145,,,,,,,,,,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.170000,27.590000,27.880000
20:20:05.533,1.443,0.291072,-0.075848,-0.273177,-27.317659,0.220145,,,,,,,,,,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.170000,27.590000,27.880000
20:20:05.641,1.551,0.291072,-0.075848,-0.174512,-27.317659,0.516137,,,,,,,,,,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.170000,27.580000,27.880000
20:20:05.752,1.662,0.291072,-0.075848,-0.174512,-27.317659,0.220145,,,,,,,,,,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.170000,27.580000,27.880000
20:20:05.862,1.772,0.291072,-0.075848,-0.174512,-17.451236,0.220145,,,,,,,,,,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.170000,27.580000,27.880000
20:20:05.969,1.879,0.291072,-0.174512,-0.174512,-27.317659,0.220145,,,,,,,,,,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.170000,27.580000,27.880000
20:20:06.080,1.990,0.291072,-0.075848,-0.174512,-17.451236,0.220145,,,,,,,,,,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.170000,27.580000,27.880000
20:20:06.191,2.101,0.291072,-0.075848,-0.174512,-27.317659,0.516137,,,,,,,,,,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.180000,27.580000,27.880000
20:20:06.299,2.209,0.291072,-0.273177,-0.273177,-37.184082,0.220145,,,,,,,,,,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.180000,27.580000,27.880000
20:20:06.406,2.316,0.291072,-0.075848,-0.174512,-37.184082,0.318809,,,,,,,,,,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.170000,27.580000,27.880000
20:20:06.516,2.426,0.291072,-0.075848,-0.174512,-27.317659,0.220145,,,,,,,,,,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.180000,27.590000,27.880000
20:20:06.626,2.536,0.291072,-0.075848,-0.273177,-27.317659,0.022816,,,,,,,,,,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.170000,27.590000,27.880000
20:20:06.739,2.649,0.291072,-0.075848,-0.273177,-37.184082,0.220145,,,,,,,,,,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.170000,27.590000,27.880000
20:20:06.846,2.756,0.291072,-0.273177,-0.273177,-37.184082,0.220145,,,,,,,,,,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.170000,27.590000,27.880000
20:20:06.955,2.865,0.291072,0.022816,-0.174512,-27.317659,0.220145,,,,,,,,,,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.170000,27.590000,27.880000
20:20:07.066,2.976,0.291072,0.022816,-0.075848,-7.584813,0.220145,,,,,,,,,,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.170000,27.590000,27.880000
20:20:07.172,3.082,0.291072,0.121480,-0.075848,-17.451236,0.220145,,,,,,,,,,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.170000,27.590000,27.880000
20:20:07.282,3.192,0.291072,0.022816,-0.075848,-17.451236,0.121480,,,,,,,,,,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.170000,27.590000,27.880000
20:20:07.393,3.303,0.291072,-0.075848,-0.174512,-27.317659,0.318809,,,,,,,,,,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.170000,27.580000,27.880000
20:20:07.500,3.410,0.291072,0.022816,-0.075848,-27.317659,0.220145,,,,,,,,,,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.170000,27.580000,27.880000
20:20:07.614,3.524,0.291072,0.022816,-0.075848,-17.451236,0.318809,,,,,,,,,,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.170000,27.580000,27.880000
20:20:07.720,3.630,0.291072,0.022816,-0.075848,-17.451236,0.318809,,,,,,,,,,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.170000,27.580000,27.880000
20:20:07.830,3.740,0.291072,-0.075848,-0.174512,-37.184082,0.121480,,,,,,,,,,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.170000,27.580000,27.880000
20:20:07.941,3.851,0.291072,-0.371841,-0.470505,-37.184082,0.318809,,,,,,,,,,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.170000,27.580000,27.880000
20:20:08.052,3.962,0.291072,-0.075848,-0.174512,-37.184082,0.121480,,,,,,,,,,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.170000,27.580000,27.880000
20:20:08.158,4.068,0.291072,0.022816,-0.174512,-27.317659,0.220145,,,,,,,,,,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.170000,27.580000,27.880000
20:20:08.268,4.178,0.291072,-0.075848,-0.174512,-37.184082,0.121480,,,,,,,,,,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.170000,27.580000,27.880000
20:20:08.381,4.291,0.291072,-0.075848,-0.273177,-37.184082,0.220145,,,,,,,,,,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.170000,27.580000,27.880000
20:20:08.486,4.396,0.291072,0.022816,-0.075848,-27.317659,0.220145,,,,,,,,,,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.170000,27.580000,27.880000
20:20:08.594,4.504,0.291072,-0.075848,-0.174512,-37.184082,0.220145,,,,,,,,,,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.170000,27.580000,27.880000
20:20:08.704,4.614,0.291072,-0.075848,-0.174512,-27.317659,0.220145,,,,,,,,,,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.170000,27.590000,27.880000
20:20:08.813,4.723,0.291072,-0.075848,-0.174512,-37.184082,0.121480,,,,,,,,,,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.170000,27.590000,27.880000
20:20:08.922,4.832,0.291072,-0.174512,-0.174512,-37.184082,0.318809,,,,,,,,,,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.170000,27.590000,27.870000
20:20:09.032,4.942,0.291072,-0.174512,-0.273177,-27.317659,0.318809,,,,,,,,,,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.170000,27.590000,27.870000
20:20:09.141,5.051,0.291072,-0.075848,-0.174512,-27.317659,0.318809,,,,,,,,,,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.170000,27.590000,27.870000
20:20:09.256,5.166,0.291072,-0.075848,-0.174512,-27.317659,0.318809,,,,,,,,,,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.170000,27.590000,27.880000
20:20:09.360,5.270,0.291072,-0.075848,-0.174512,-27.317659,0.121480,,,,,,,,,,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.170000,27.590000,27.880000
20:20:09.472,5.382,0.291072,-0.075848,-0.174512,-17.451236,0.220145,,,,,,,,,,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.170000,27.590000,27.880000
20:20:09.582,5.492,0.291072,-0.075848,-0.174512,-7.584813,0.516137,,,,,,,,,,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.170000,27.590000,27.880000
20:20:09.688,5.598,0.291072,0.022816,-0.075848,-7.584813,0.220145,,,,,,,,,,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.170000,27.590000,27.880000
