ReadableTime,RelativeTime(s),SerialPort1_Modbus_Temperature_Sensor_1,SerialPort1_Modbus_Temperature_Sensor_2,SerialPort2_Modbus_Modbus_slave1_seg1,SerialPort2_Modbus_Modbus_slave1_seg2,SerialPort2_Modbus_Modbus_slave1_seg3,SerialPort2_Modbus_Modbus_slave2_seg1,SerialPort2_Modbus_Modbus_slave2_seg2,SerialPort2_Modbus_Modbus_slave2_seg3,SerialPort2_Modbus_Modbus_slave2_seg4
21:28:43.311,10.417,23.870000,22.950000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:28:43.417,10.523,23.870000,22.950000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:28:43.527,10.633,23.870000,22.950000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:28:43.634,10.740,23.870000,22.950000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:28:43.745,10.851,23.870000,22.950000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:28:43.856,10.962,23.870000,22.950000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:28:43.963,11.069,23.870000,22.950000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:28:44.074,11.180,23.870000,22.950000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:28:44.185,11.291,23.880000,22.950000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:28:44.293,11.399,23.880000,22.960000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:28:44.403,11.509,23.880000,22.960000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:28:44.509,11.615,23.880000,22.960000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:28:44.624,11.730,23.880000,22.960000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:28:44.728,11.834,23.880000,22.960000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:28:44.838,11.944,23.880000,22.960000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:28:44.948,12.054,23.880000,22.960000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:28:45.059,12.165,23.880000,22.970000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:28:45.166,12.272,23.880000,22.970000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:28:45.280,12.386,23.880000,22.970000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:28:45.385,12.491,23.880000,22.970000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:28:45.494,12.600,23.880000,22.970000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:28:45.603,12.709,23.880000,22.970000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:28:45.714,12.820,23.880000,22.970000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:28:45.822,12.928,23.880000,22.970000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:28:45.932,13.038,23.880000,22.970000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:28:46.040,13.146,23.890000,22.970000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:28:46.150,13.256,23.880000,22.970000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:28:46.259,13.365,23.880000,22.960000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:28:46.369,13.475,23.880000,22.970000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:28:46.478,13.584,23.880000,22.970000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:28:46.588,13.694,23.880000,22.970000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:28:46.700,13.806,23.890000,22.970000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:28:46.807,13.913,23.890000,22.970000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:28:46.915,14.021,23.890000,22.970000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:28:47.025,14.131,23.890000,22.970000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:28:47.135,14.241,23.890000,22.970000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:28:47.245,14.351,23.890000,22.970000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:28:47.353,14.459,23.890000,22.970000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:28:47.470,14.576,23.890000,22.970000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:28:47.573,14.679,23.890000,22.970000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:28:47.684,14.790,23.890000,22.970000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:28:47.794,14.900,23.900000,22.970000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:28:47.903,15.009,23.900000,22.980000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:28:48.011,15.117,23.900000,22.980000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
21:28:48.121,15.227,23.900000,22.980000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
