ReadableTime,RelativeTime(s),engine_power,ECU_CylinderTemp,ECU_ExhaustTemp,ECU_FuelPressure,ECU_IntakePressure,ECU_IntakeTemp,ECU_RotorTemp,ECU_Speed,ECU_SupplyVoltage,ECU_ThrottlePosition,Force_1,Force_2,Torque,engine_force,Modbus_slave1_seg1,Modbus_slave1_seg2,Modbus_slave1_seg3,Modbus_slave2_seg1,Modbus_slave2_seg2,Modbus_slave2_seg3,Modbus_slave2_seg4,Temperature_Sensor_1,Temperature_Sensor_2,Temperature_Sensor_3
20:40:51.080,0.048,3.324440,,,,,,,,,,,,,,,,,20.000000,21.000000,22.000000,23.000000,,,
20:40:51.188,0.156,1.803424,21.440000,3174.000000,328.000000,98.000000,75.000000,-140.000000,8192.000000,25.000000,81.900002,-0.273177,-0.371841,-37.184082,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.260000,27.640000,28.000000
20:40:51.300,0.268,1.803424,21.440000,3174.000000,328.000000,98.000000,75.000000,-140.000000,8192.000000,25.000000,81.900002,-0.273177,-0.371841,-37.184082,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.260000,27.640000,28.000000
20:40:51.407,0.375,2.835167,2.910000,3764.000000,356.000000,107.000000,85.000000,-127.000000,8893.000000,25.500000,88.900002,-0.075848,-0.174512,-37.184082,0.318809,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.260000,27.640000,28.000000
20:40:51.518,0.486,5.467430,2.910000,3764.000000,356.000000,107.000000,85.000000,-127.000000,8893.000000,25.500000,88.900002,0.022816,-0.174512,-27.317659,0.614801,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.260000,27.640000,28.000000
20:40:51.629,0.597,3.940528,-6.690000,4272.000000,378.000000,113.000000,-164.000000,-117.000000,9439.000000,25.500000,94.400002,-0.075848,-0.174512,-37.184082,0.417473,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.260000,27.640000,28.000000
20:40:51.737,0.705,0.215361,-6.690000,4272.000000,378.000000,113.000000,-164.000000,-117.000000,9439.000000,25.500000,94.400002,-0.174512,-0.174512,-37.184082,0.022816,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.260000,27.650000,28.000000
20:40:51.845,0.813,-1.711617,-12.000000,4605.750000,393.000000,118.000000,-159.000000,-110.000000,9808.000000,25.500000,98.099998,-0.075848,-0.174512,-27.317659,-0.174512,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.260000,27.650000,28.000000
20:40:51.954,0.922,2.159178,-12.000000,4605.750000,393.000000,118.000000,-159.000000,-110.000000,9808.000000,25.500000,98.099998,-0.075848,-0.273177,-27.317659,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.260000,27.640000,28.000000
20:40:52.067,1.035,0.226359,-12.960000,4742.750000,397.000000,119.000000,-157.000000,-108.000000,9921.000000,25.500000,99.199997,-0.075848,-0.174512,-17.451236,0.022816,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.260000,27.640000,28.000000
