ReadableTime,RelativeTime(s),engine_power,ECU_CylinderTemp,ECU_ExhaustTemp,ECU_FuelPressure,ECU_IntakePressure,ECU_IntakeTemp,ECU_RotorTemp,ECU_Speed,ECU_SupplyVoltage,ECU_ThrottlePosition,Force_1,Force_2,Torque,engine_force,Modbus_slave1_seg1,Modbus_slave1_seg2,Modbus_slave1_seg3,Modbus_slave2_seg1,Modbus_slave2_seg2,Modbus_slave2_seg3,Modbus_slave2_seg4,Temperature_Sensor_1,Temperature_Sensor_2,Temperature_Sensor_3
19:47:49.922,0.086,2.031274,,,,,,,,,,0.022816,-0.174512,-27.317659,0.417473,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.990000,27.410000,27.490000
19:47:50.032,0.196,2.031274,,,,,,,,,,-0.075848,-0.273177,-37.184082,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.990000,27.410000,27.490000
19:47:50.141,0.305,2.163361,-12.000000,4605.750000,393.000000,118.000000,-158.000000,-109.000000,9827.000000,25.500000,98.300003,-0.075848,-0.174512,-27.317659,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.990000,27.410000,27.490000
19:47:50.251,0.415,2.199244,-13.840000,4812.000000,400.000000,120.000000,-156.000000,-106.000000,9990.000000,25.500000,99.900002,-0.075848,-0.174512,-37.184082,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.990000,27.410000,27.490000
19:47:50.360,0.524,1.213589,-13.840000,4812.000000,400.000000,120.000000,-156.000000,-106.000000,9990.000000,25.500000,99.900002,-0.174512,-0.174512,-37.184082,0.121480,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.990000,27.420000,27.490000
19:47:50.469,0.633,2.191319,-13.410000,4742.750000,398.000000,119.000000,-157.000000,-107.000000,9954.000000,25.500000,99.500000,-0.075848,-0.273177,-37.184082,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.990000,27.420000,27.490000
19:47:50.580,0.744,2.191319,-13.410000,4742.750000,398.000000,119.000000,-157.000000,-107.000000,9954.000000,25.500000,99.500000,-0.075848,-0.174512,-47.050506,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.990000,27.420000,27.490000
19:47:50.689,0.853,2.139805,-10.960000,4538.000000,389.000000,117.000000,-160.000000,-111.000000,9720.000000,25.500000,97.199997,-0.371841,-0.371841,-37.184082,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.990000,27.420000,27.490000
19:47:50.800,0.964,1.180789,-10.960000,4538.000000,389.000000,117.000000,-160.000000,-111.000000,9720.000000,25.500000,97.199997,-0.075848,-0.174512,-37.184082,0.121480,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.990000,27.420000,27.490000
19:47:50.907,1.071,1.129524,-4.560000,4142.000000,372.000000,112.000000,-166.000000,-119.000000,9298.000000,25.500000,93.000000,-0.075848,-0.273177,-27.317659,0.121480,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.990000,27.420000,27.490000
19:47:51.017,1.181,2.046904,-4.560000,4142.000000,372.000000,112.000000,-166.000000,-119.000000,9298.000000,25.500000,93.000000,-0.075848,-0.174512,-37.184082,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.990000,27.420000,27.490000
19:47:51.126,1.290,1.916138,7.760000,3581.750000,348.000000,104.000000,82.000000,-131.000000,8704.000000,25.500000,87.000000,-0.075848,-0.174512,-27.317659,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.990000,27.420000,27.490000
19:47:51.240,1.404,3.633685,7.760000,3581.750000,348.000000,104.000000,82.000000,-131.000000,8704.000000,25.500000,87.000000,-0.075848,-0.174512,-27.317659,0.417473,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.990000,27.410000,27.490000
19:47:51.345,1.509,2.662372,16.560000,3288.000000,334.000000,100.000000,77.000000,-137.000000,8351.000000,25.000000,83.500000,-0.075848,-0.075848,-7.584813,0.318809,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.990000,27.410000,27.490000
19:47:51.454,1.618,1.838427,16.560000,3288.000000,334.000000,100.000000,77.000000,-137.000000,8351.000000,25.000000,83.500000,-0.174512,-0.273177,-37.184082,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.990000,27.410000,27.490000
19:47:51.568,1.732,1.661211,41.040000,2634.000000,302.000000,91.000000,66.000000,-153.000000,7546.000000,23.000000,75.500000,-0.075848,-0.174512,-37.184082,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.990000,27.410000,27.490000
19:47:51.675,1.839,1.461980,77.790000,2006.750000,266.000000,80.000000,53.000000,86.000000,6641.000000,20.000000,66.400002,-0.075848,-0.174512,-37.184082,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.990000,27.410000,27.490000
19:47:51.784,1.948,1.461980,77.790000,2006.750000,266.000000,80.000000,53.000000,86.000000,6641.000000,20.000000,66.400002,0.022816,-0.273177,-27.317659,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.990000,27.410000,27.490000
19:47:51.892,2.056,1.248220,128.160000,1425.750000,227.000000,68.000000,39.000000,68.000000,5670.000000,17.000000,56.700001,-0.273177,-0.371841,-47.050506,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.990000,27.420000,27.490000
19:47:52.002,2.166,1.248220,128.160000,1425.750000,227.000000,68.000000,39.000000,68.000000,5670.000000,17.000000,56.700001,-0.075848,-0.273177,-47.050506,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.990000,27.420000,27.490000
19:47:52.110,2.274,1.028515,107.190000,912.000000,187.000000,56.000000,25.000000,49.000000,4672.000000,14.000000,46.700001,-0.075848,-0.273177,-27.317659,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.990000,27.420000,27.490000
19:47:52.220,2.384,1.489475,107.190000,912.000000,187.000000,56.000000,25.000000,49.000000,4672.000000,14.000000,46.700001,-0.075848,-0.174512,-37.184082,0.318809,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.990000,27.420000,27.490000
19:47:52.331,2.495,0.447898,62.750000,534.000000,148.000000,44.000000,12.000000,30.000000,3687.000000,11.000000,36.900002,-0.075848,-0.174512,-47.050506,0.121480,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.990000,27.420000,27.490000
19:47:52.440,2.604,0.811673,62.750000,534.000000,148.000000,44.000000,12.000000,30.000000,3687.000000,11.000000,36.900002,-0.174512,-0.174512,-37.184082,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.990000,27.420000,27.490000
19:47:52.553,2.717,0.878318,27.990000,254.000000,110.000000,33.000000,-1.000000,12.000000,2755.000000,8.000000,27.600000,-0.075848,-0.174512,-47.050506,0.318809,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.990000,27.420000,27.500000
19:47:52.657,2.821,0.606498,27.990000,254.000000,110.000000,33.000000,-1.000000,12.000000,2755.000000,8.000000,27.600000,-0.075848,-0.273177,-47.050506,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,26.990000,27.410000,27.500000
